# Average of five wafer location %T measurements on ND-1
3200	2.21392E-06
3205	2.35254E-06
3210	2.46342E-06
3215	2.57136E-06
3220	2.647E-06
3225	2.71334E-06
3230	2.76015E-06
3235	2.85121E-06
3240	2.85031E-06
3245	2.89717E-06
3250	2.84762E-06
3255	2.84213E-06
3260	2.89707E-06
3265	2.86533E-06
3270	2.80591E-06
3275	2.73811E-06
3280	2.71661E-06
3285	2.75976E-06
3290	2.68255E-06
3295	2.69939E-06
3300	2.66677E-06
3305	2.63621E-06
3310	2.68039E-06
3315	2.65215E-06
3320	2.65533E-06
3325	2.64917E-06
3330	2.73872E-06
3335	2.74669E-06
3340	2.74827E-06
3345	2.8319E-06
3350	2.88713E-06
3355	2.90401E-06
3360	2.99194E-06
3365	2.95636E-06
3370	3.08818E-06
3375	3.17468E-06
3380	3.25174E-06
3385	3.31376E-06
3390	3.39536E-06
3395	3.59824E-06
3400	3.66688E-06
3405	3.84218E-06
3410	3.87285E-06
3415	4.03034E-06
3420	4.12443E-06
3425	4.19115E-06
3430	4.42298E-06
3435	4.64457E-06
3440	4.76228E-06
3445	4.88566E-06
3450	5.09267E-06
3455	5.1481E-06
3460	5.38541E-06
3465	5.43374E-06
3470	5.66039E-06
3475	5.75127E-06
3480	5.91253E-06
3485	5.9787E-06
3490	6.17935E-06
3495	6.1197E-06
3500	6.34446E-06
3505	6.41149E-06
3510	6.45724E-06
3515	6.57002E-06
3520	6.57798E-06
3525	6.60321E-06
3530	6.63502E-06
3535	6.64277E-06
3540	6.67713E-06
3545	6.66996E-06
3550	6.6978E-06
3555	6.68056E-06
3560	6.67339E-06
3565	6.65782E-06
3570	6.65211E-06
3575	6.61307E-06
3580	6.55292E-06
3585	6.53913E-06
3590	6.50317E-06
3595	6.49444E-06
3600	6.52074E-06
3605	6.43693E-06
3610	6.43979E-06
3615	6.423E-06
3620	6.40988E-06
3625	6.41392E-06
3630	6.35775E-06
3635	6.39461E-06
3640	6.36529E-06
3645	6.3507E-06
3650	6.35496E-06
3655	6.3773E-06
3660	6.40251E-06
3665	6.40076E-06
3670	6.40511E-06
3675	6.46349E-06
3680	6.50238E-06
3685	6.53552E-06
3690	6.56234E-06
3695	6.60324E-06
3700	6.67192E-06
3705	6.73259E-06
3710	6.79119E-06
3715	6.86766E-06
3720	6.90269E-06
3725	6.98799E-06
3730	7.06051E-06
3735	7.13905E-06
3740	7.24625E-06
3745	7.34767E-06
3750	7.42134E-06
3755	7.53098E-06
3760	7.60757E-06
3765	7.73695E-06
3770	7.87614E-06
3775	7.94857E-06
3780	8.03606E-06
3785	8.16418E-06
3790	8.28431E-06
3795	8.40572E-06
3800	8.48885E-06
3805	8.60134E-06
3810	8.70745E-06
3815	8.81849E-06
3820	8.92716E-06
3825	9.0078E-06
3830	9.10844E-06
3835	9.19429E-06
3840	9.30988E-06
3845	9.33759E-06
3850	9.47232E-06
3855	9.5001E-06
3860	9.53641E-06
3865	9.62456E-06
3870	9.60768E-06
3875	9.62875E-06
3880	9.64598E-06
3885	9.66821E-06
3890	9.62175E-06
3895	9.61884E-06
3900	9.57342E-06
3905	9.56954E-06
3910	9.53097E-06
3915	9.45824E-06
3920	9.36619E-06
3925	9.30691E-06
3930	9.19869E-06
3935	9.13804E-06
3940	9.02056E-06
3945	8.93702E-06
3950	8.81724E-06
3955	8.66656E-06
3960	8.6004E-06
3965	8.48291E-06
3970	8.30953E-06
3975	8.21156E-06
3980	8.06157E-06
3985	7.94766E-06
3990	7.82114E-06
3995	7.68402E-06
4000	7.54079E-06
4005	7.43255E-06
4010	7.32687E-06
4015	7.15565E-06
4020	7.07182E-06
4025	6.92889E-06
4030	6.81333E-06
4035	6.70822E-06
4040	6.59069E-06
4045	6.48146E-06
4050	6.35854E-06
4055	6.24835E-06
4060	6.15569E-06
4065	6.05319E-06
4070	5.98698E-06
4075	5.84474E-06
4080	5.77043E-06
4085	5.68897E-06
4090	5.59624E-06
4095	5.50282E-06
4100	5.44544E-06
4105	5.36843E-06
4110	5.2977E-06
4115	5.22223E-06
4120	5.17915E-06
4125	5.10499E-06
4130	5.05921E-06
4135	4.97881E-06
4140	4.94616E-06
4145	4.86718E-06
4150	4.8306E-06
4155	4.78955E-06
4160	4.72424E-06
4165	4.70775E-06
4170	4.65232E-06
4175	4.60803E-06
4180	4.56336E-06
4185	4.54005E-06
4190	4.49606E-06
4195	4.48521E-06
4200	4.45974E-06
4205	4.4268E-06
4210	4.40773E-06
4215	4.38158E-06
4220	4.34886E-06
4225	4.32076E-06
4230	4.31619E-06
4235	4.29077E-06
4240	4.29802E-06
4245	4.26616E-06
4250	4.25925E-06
4255	4.25149E-06
4260	4.24178E-06
4265	4.23604E-06
4270	4.22858E-06
4275	4.22395E-06
4280	4.21944E-06
4285	4.21249E-06
4290	4.21435E-06
4295	4.21225E-06
4300	4.20316E-06
4305	4.21155E-06
4310	4.21771E-06
4315	4.22719E-06
4320	4.24487E-06
4325	4.23165E-06
4330	4.24661E-06
4335	4.2586E-06
4340	4.27519E-06
4345	4.2868E-06
4350	4.29743E-06
4355	4.31913E-06
4360	4.33462E-06
4365	4.34782E-06
4370	4.3899E-06
4375	4.3948E-06
4380	4.4202E-06
4385	4.42481E-06
4390	4.46181E-06
4395	4.49548E-06
4400	4.51224E-06
4405	4.52658E-06
4410	4.55427E-06
4415	4.58146E-06
4420	4.63155E-06
4425	4.65924E-06
4430	4.67813E-06
4435	4.71218E-06
4440	4.73874E-06
4445	4.77886E-06
4450	4.82528E-06
4455	4.85215E-06
4460	4.89026E-06
4465	4.92464E-06
4470	4.97693E-06
4475	5.00074E-06
4480	5.06094E-06
4485	5.09526E-06
4490	5.12453E-06
4495	5.18895E-06
4500	5.22609E-06
4505	5.28715E-06
4510	5.33922E-06
4515	5.38709E-06
4520	5.44444E-06
4525	5.49185E-06
4530	5.53104E-06
4535	5.5731E-06
4540	5.63054E-06
4545	5.70234E-06
4550	5.75326E-06
4555	5.81626E-06
4560	5.8502E-06
4565	5.91383E-06
4570	5.96784E-06
4575	6.04049E-06
4580	6.10694E-06
4585	6.16474E-06
4590	6.21584E-06
4595	6.27881E-06
4600	6.32833E-06
4605	6.41489E-06
4610	6.48365E-06
4615	6.53958E-06
4620	6.60516E-06
4625	6.68221E-06
4630	6.73635E-06
4635	6.8089E-06
4640	6.87306E-06
4645	6.93689E-06
4650	7.00296E-06
4655	7.07858E-06
4660	7.15528E-06
4665	7.20128E-06
4670	7.29836E-06
4675	7.35757E-06
4680	7.4464E-06
4685	7.51111E-06
4690	7.57429E-06
4695	7.64824E-06
4700	7.72906E-06
4705	7.80431E-06
4710	7.89128E-06
4715	7.93368E-06
4720	8.01465E-06
4725	8.09316E-06
4730	8.16678E-06
4735	8.23255E-06
4740	8.3047E-06
4745	8.35473E-06
4750	8.42867E-06
4755	8.50284E-06
4760	8.58469E-06
4765	8.63441E-06
4770	8.71495E-06
4775	8.79981E-06
4780	8.85046E-06
4785	8.91569E-06
4790	8.99832E-06
4795	9.06465E-06
4800	9.12683E-06
4805	9.19717E-06
4810	9.26741E-06
4815	9.3116E-06
4820	9.36928E-06
4825	9.44128E-06
4830	9.51459E-06
4835	9.56246E-06
4840	9.62774E-06
4845	9.66946E-06
4850	9.7555E-06
4855	9.79398E-06
4860	9.86534E-06
4865	9.89844E-06
4870	9.97982E-06
4875	1.00304E-05
4880	1.00434E-05
4885	1.0145E-05
4890	1.01999E-05
4895	1.02481E-05
4900	1.03046E-05
4905	1.03371E-05
4910	1.03998E-05
4915	1.0435E-05
4920	1.04638E-05
4925	1.05326E-05
4930	1.05895E-05
4935	1.06125E-05
4940	1.06507E-05
4945	1.07111E-05
4950	1.07496E-05
4955	1.07819E-05
4960	1.07993E-05
4965	1.08451E-05
4970	1.0893E-05
4975	1.09461E-05
4980	1.09839E-05
4985	1.09978E-05
4990	1.10305E-05
4995	1.10589E-05
5000	1.109E-05
5005	1.11341E-05
5010	1.11473E-05
5015	1.11865E-05
5020	1.12173E-05
5025	1.12604E-05
5030	1.12792E-05
5035	1.13264E-05
5040	1.1332E-05
5045	1.13491E-05
5050	1.13649E-05
5055	1.14134E-05
5060	1.14291E-05
5065	1.14472E-05
5070	1.14988E-05
5075	1.14972E-05
5080	1.15246E-05
5085	1.15439E-05
5090	1.1544E-05
5095	1.15827E-05
5100	1.15848E-05
5105	1.16048E-05
5110	1.16408E-05
5115	1.16521E-05
5120	1.1672E-05
5125	1.17031E-05
5130	1.16833E-05
5135	1.17432E-05
5140	1.17473E-05
5145	1.17568E-05
5150	1.18001E-05
5155	1.17899E-05
5160	1.17938E-05
5165	1.18226E-05
5170	1.18224E-05
