# wavelength, f_lambda
2.2900e+02,1.0734e-24
2.3400e+02,3.0152e-24
2.4300e+02,1.6037e-23
2.5200e+02,7.5055e-23
2.5600e+02,1.4233e-22
2.6000e+02,2.6968e-22
2.6600e+02,6.6835e-22
2.7500e+02,2.4174e-21
2.8300e+02,7.0677e-21
2.9300e+02,2.4777e-20
3.0100e+02,6.3779e-20
3.0900e+02,1.5524e-19
3.2500e+02,8.1174e-19
3.4200e+02,3.9340e-18
3.5100e+02,8.5017e-18
3.5600e+02,1.2814e-17
3.6500e+02,2.6062e-17
3.7500e+02,5.4925e-17
3.8400e+02,1.0380e-16
4.0000e+02,2.9829e-16
4.1500e+02,7.4210e-16
4.2500e+02,1.3092e-15
4.4500e+02,3.7639e-15
4.7200e+02,1.3405e-14
4.9400e+02,3.3735e-14
5.0600e+02,7.1504e-13
5.1600e+02,1.1473e-12
5.4000e+02,2.3284e-12
5.6400e+02,4.4107e-12
5.8700e+02,6.6332e-12
6.1200e+02,1.2216e-11
6.4000e+02,1.9722e-11
6.7100e+02,3.2020e-11
7.0500e+02,5.3490e-11
7.3600e+02,7.8380e-11
7.7000e+02,1.2038e-10
8.1000e+02,1.7977e-10
8.5000e+02,2.5170e-10
8.9000e+02,3.6385e-10
9.2000e+02,1.9727e-09
9.4000e+02,3.4279e-08
9.6200e+02,7.7681e-08
9.8700e+02,1.0904e-07
1.0120e+03,1.2058e-07
1.0370e+03,1.3568e-07
1.0620e+03,1.5524e-07
1.0870e+03,1.4355e-07
1.1120e+03,1.4727e-07
1.1200e+03,1.5175e-07
1.1400e+03,1.5479e-07
1.1600e+03,1.5501e-07
1.1800e+03,1.3852e-07
1.2000e+03,8.3308e-08
1.2200e+03,1.7958e-08
1.2400e+03,1.1149e-07
1.2600e+03,1.2098e-07
1.2800e+03,1.2742e-07
1.3000e+03,1.0576e-07
1.3200e+03,1.1946e-07
1.3400e+03,1.1011e-07
1.3600e+03,1.0504e-07
1.3800e+03,9.6275e-08
1.4000e+03,8.3960e-08
1.4200e+03,9.4100e-08
1.4400e+03,9.9968e-08
1.4600e+03,9.8522e-08
1.4800e+03,9.2724e-08
1.5000e+03,8.8378e-08
1.5200e+03,8.5479e-08
1.5400e+03,8.5479e-08
1.5600e+03,8.1786e-08
1.5800e+03,7.8890e-08
1.6000e+03,7.0841e-08
1.6200e+03,6.9319e-08
1.6400e+03,6.9319e-08
1.6600e+03,6.2879e-08
1.6800e+03,6.5778e-08
1.7000e+03,6.3025e-08
1.7200e+03,6.2009e-08
1.7400e+03,5.8822e-08
1.7600e+03,5.6480e-08
1.7800e+03,5.4138e-08
1.8000e+03,5.1796e-08
1.8200e+03,4.9476e-08
1.8400e+03,4.5415e-08
1.8600e+03,4.7079e-08
1.8800e+03,4.3022e-08
1.9000e+03,4.1725e-08
1.9200e+03,3.9336e-08
1.9400e+03,3.7234e-08
1.9600e+03,3.7733e-08
1.9800e+03,3.4699e-08
2.0000e+03,3.5924e-08
2.0025e+03,3.5562e-08
2.0050e+03,3.5199e-08
2.0075e+03,3.4837e-08
2.0100e+03,3.4475e-08
2.0125e+03,3.4113e-08
2.0150e+03,3.3750e-08
2.0175e+03,3.3388e-08
2.0200e+03,3.3026e-08
2.0225e+03,3.2818e-08
2.0250e+03,3.2609e-08
2.0275e+03,3.2401e-08
2.0300e+03,3.2193e-08
2.0325e+03,3.1984e-08
2.0350e+03,3.1777e-08
2.0375e+03,3.1568e-08
2.0400e+03,3.1360e-08
2.0425e+03,3.1296e-08
2.0450e+03,3.1233e-08
2.0475e+03,3.1170e-08
2.0500e+03,3.1106e-08
2.0525e+03,3.1043e-08
2.0550e+03,3.0980e-08
2.0575e+03,3.0916e-08
2.0600e+03,3.0853e-08
2.0625e+03,3.0681e-08
2.0650e+03,3.0509e-08
2.0675e+03,3.0336e-08
2.0700e+03,3.0164e-08
2.0725e+03,2.9993e-08
2.0750e+03,2.9820e-08
2.0775e+03,2.9648e-08
2.0800e+03,2.9476e-08
2.0825e+03,2.9449e-08
2.0850e+03,2.9422e-08
2.0875e+03,2.9395e-08
2.0900e+03,2.9368e-08
2.0925e+03,2.9341e-08
2.0950e+03,2.9313e-08
2.0975e+03,2.9286e-08
2.1000e+03,2.9259e-08
2.1025e+03,2.9232e-08
2.1050e+03,2.9205e-08
2.1075e+03,2.9177e-08
2.1100e+03,2.9150e-08
2.1125e+03,2.9123e-08
2.1150e+03,2.9096e-08
2.1175e+03,2.9069e-08
2.1200e+03,2.9042e-08
2.1225e+03,2.8889e-08
2.1250e+03,2.8736e-08
2.1275e+03,2.8583e-08
2.1300e+03,2.8430e-08
2.1325e+03,2.8276e-08
2.1350e+03,2.8123e-08
2.1375e+03,2.7970e-08
2.1400e+03,2.7817e-08
2.1425e+03,2.7790e-08
2.1450e+03,2.7763e-08
2.1475e+03,2.7736e-08
2.1500e+03,2.7709e-08
2.1525e+03,2.7682e-08
2.1550e+03,2.7655e-08
2.1575e+03,2.7627e-08
2.1600e+03,2.7600e-08
2.1625e+03,2.7499e-08
2.1650e+03,2.7399e-08
2.1675e+03,2.7298e-08
2.1700e+03,2.7198e-08
2.1725e+03,2.7098e-08
2.1750e+03,2.6997e-08
2.1775e+03,2.6897e-08
2.1800e+03,2.6796e-08
2.1825e+03,2.6697e-08
2.1850e+03,2.6599e-08
2.1875e+03,2.6500e-08
2.1900e+03,2.6401e-08
2.1925e+03,2.6303e-08
2.1950e+03,2.6204e-08
2.1975e+03,2.6105e-08
2.2000e+03,2.6007e-08
2.2025e+03,2.5924e-08
2.2050e+03,2.5842e-08
2.2075e+03,2.5759e-08
2.2100e+03,2.5677e-08
2.2125e+03,2.5594e-08
2.2150e+03,2.5512e-08
2.2175e+03,2.5430e-08
2.2200e+03,2.5347e-08
2.2225e+03,2.5347e-08
2.2250e+03,2.5347e-08
2.2275e+03,2.5347e-08
2.2300e+03,2.5347e-08
2.2325e+03,2.5347e-08
