# wavelength, f_lambda
2.2900e+02,8.8103e-25
2.3400e+02,2.4750e-24
2.4300e+02,1.3163e-23
2.5200e+02,6.1607e-23
2.5600e+02,1.1683e-22
2.6000e+02,2.2136e-22
2.6600e+02,5.4860e-22
2.7500e+02,1.9843e-21
2.8300e+02,5.8013e-21
2.9300e+02,2.0337e-20
3.0100e+02,5.2348e-20
3.0900e+02,1.2742e-19
3.2500e+02,6.6630e-19
3.4200e+02,3.2291e-18
3.5100e+02,6.9783e-18
3.5600e+02,1.0518e-17
3.6500e+02,2.1392e-17
3.7500e+02,4.5083e-17
3.8400e+02,8.5198e-17
4.0000e+02,2.4484e-16
4.1500e+02,6.0911e-16
4.2500e+02,1.0746e-15
4.4500e+02,3.0893e-15
4.7200e+02,1.1003e-14
4.9400e+02,2.7690e-14
5.0600e+02,5.8691e-13
5.1600e+02,9.4169e-13
5.4000e+02,1.9112e-12
5.6400e+02,3.6204e-12
5.8700e+02,5.4444e-12
6.1200e+02,1.0027e-11
6.4000e+02,1.6188e-11
6.7100e+02,2.6283e-11
7.0500e+02,4.3906e-11
7.3600e+02,6.4333e-11
7.7000e+02,9.8813e-11
8.1000e+02,1.4756e-10
8.5000e+02,2.0660e-10
8.9000e+02,2.9865e-10
9.2000e+02,1.6192e-09
9.4000e+02,2.8137e-08
9.6200e+02,6.3761e-08
9.8700e+02,8.9503e-08
1.0120e+03,9.8973e-08
1.0370e+03,1.1137e-07
1.0620e+03,1.2742e-07
1.0870e+03,1.1783e-07
1.1120e+03,1.2088e-07
1.1200e+03,1.2456e-07
1.1400e+03,1.2706e-07
1.1600e+03,1.2723e-07
1.1800e+03,1.1370e-07
1.2000e+03,6.8379e-08
1.2200e+03,1.4740e-08
1.2400e+03,9.1512e-08
1.2600e+03,9.9301e-08
1.2800e+03,1.0459e-07
1.3000e+03,8.6813e-08
1.3200e+03,9.8051e-08
1.3400e+03,9.0382e-08
1.3600e+03,8.6219e-08
1.3800e+03,7.9023e-08
1.4000e+03,6.8915e-08
1.4200e+03,7.7241e-08
1.4400e+03,8.2056e-08
1.4600e+03,8.0868e-08
1.4800e+03,7.6111e-08
1.5000e+03,7.2542e-08
1.5200e+03,7.0166e-08
1.5400e+03,7.0166e-08
1.5600e+03,6.7133e-08
1.5800e+03,6.4752e-08
1.6000e+03,5.8147e-08
1.6200e+03,5.6897e-08
1.6400e+03,5.6897e-08
1.6600e+03,5.1612e-08
1.6800e+03,5.3992e-08
1.7000e+03,5.1732e-08
1.7200e+03,5.0897e-08
1.7400e+03,4.8284e-08
1.7600e+03,4.6359e-08
1.7800e+03,4.4438e-08
1.8000e+03,4.2513e-08
1.8200e+03,4.0611e-08
1.8400e+03,3.7275e-08
1.8600e+03,3.8642e-08
1.8800e+03,3.5314e-08
1.9000e+03,3.4249e-08
1.9200e+03,3.2287e-08
1.9400e+03,3.0563e-08
1.9600e+03,3.0973e-08
