# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,1.5641e-28
5.1600e+02,3.6015e-28
5.4000e+02,2.2546e-27
5.6400e+02,1.1951e-26
5.8700e+02,5.2452e-26
6.1200e+02,2.3684e-25
6.4000e+02,1.1598e-24
6.7100e+02,6.1655e-24
7.0500e+02,3.5218e-23
7.3600e+02,1.5926e-22
7.7000e+02,7.5878e-22
8.1000e+02,4.1716e-21
8.5000e+02,1.9897e-20
8.9000e+02,8.2957e-20
9.2000e+02,7.4874e-18
9.4000e+02,2.3684e-17
9.6200e+02,4.1624e-17
9.8700e+02,7.7514e-17
1.0120e+03,1.2871e-16
1.0370e+03,2.0069e-16
1.0620e+03,3.3050e-16
1.0870e+03,5.1105e-16
1.1120e+03,1.7413e-14
1.1200e+03,2.0148e-14
1.1400e+03,2.6055e-14
1.1600e+03,3.7364e-14
1.1800e+03,4.7958e-14
1.2000e+03,5.6720e-14
1.2200e+03,8.0044e-14
1.2400e+03,3.0089e-13
1.2600e+03,6.2897e-13
1.2800e+03,8.5972e-13
1.3000e+03,1.0598e-12
1.3200e+03,1.2812e-12
1.3400e+03,1.5459e-12
1.3600e+03,1.7879e-12
1.3800e+03,2.1208e-12
1.4000e+03,2.5520e-12
1.4200e+03,3.0100e-12
1.4400e+03,3.6375e-12
1.4600e+03,4.5691e-12
1.4800e+03,5.2211e-12
1.5000e+03,6.3065e-12
1.5200e+03,7.7178e-11
1.5400e+03,1.1992e-10
1.5600e+03,7.8864e-11
1.5800e+03,1.2125e-10
1.6000e+03,1.4239e-10
1.6200e+03,1.4360e-10
1.6400e+03,1.9750e-10
1.6600e+03,2.5347e-10
1.6800e+03,3.7434e-10
1.7000e+03,4.7057e-10
1.7200e+03,8.1168e-10
1.7400e+03,9.8658e-10
1.7600e+03,1.2105e-09
1.7800e+03,1.2751e-09
1.8000e+03,1.5549e-09
1.8200e+03,1.5219e-09
1.8400e+03,1.3503e-09
1.8600e+03,1.3294e-09
1.8800e+03,1.5952e-09
1.9000e+03,1.4832e-09
1.9200e+03,1.5114e-09
1.9400e+03,1.5357e-09
1.9600e+03,1.6863e-09
1.9800e+03,1.6461e-09
2.0000e+03,1.4377e-09
2.0025e+03,1.4303e-09
2.0050e+03,1.4229e-09
2.0075e+03,1.4155e-09
2.0100e+03,1.4081e-09
2.0125e+03,1.4007e-09
2.0150e+03,1.3933e-09
2.0175e+03,1.3859e-09
2.0200e+03,1.3784e-09
2.0225e+03,1.3948e-09
2.0250e+03,1.4112e-09
2.0275e+03,1.4276e-09
2.0300e+03,1.4439e-09
2.0325e+03,1.4603e-09
2.0350e+03,1.4767e-09
2.0375e+03,1.4931e-09
2.0400e+03,1.5095e-09
2.0425e+03,1.5132e-09
2.0450e+03,1.5169e-09
2.0475e+03,1.5206e-09
2.0500e+03,1.5243e-09
2.0525e+03,1.5280e-09
2.0550e+03,1.5318e-09
2.0575e+03,1.5355e-09
2.0600e+03,1.5392e-09
2.0625e+03,1.5508e-09
2.0650e+03,1.5624e-09
2.0675e+03,1.5740e-09
2.0700e+03,1.5855e-09
2.0725e+03,1.5971e-09
2.0750e+03,1.6087e-09
2.0775e+03,1.6203e-09
2.0800e+03,1.6319e-09
2.0825e+03,1.6282e-09
2.0850e+03,1.6245e-09
2.0875e+03,1.6208e-09
2.0900e+03,1.6170e-09
2.0925e+03,1.6133e-09
2.0950e+03,1.6096e-09
2.0975e+03,1.6059e-09
2.1000e+03,1.6022e-09
2.1025e+03,1.5897e-09
2.1050e+03,1.5773e-09
2.1075e+03,1.5648e-09
2.1100e+03,1.5524e-09
2.1125e+03,1.5399e-09
2.1150e+03,1.5275e-09
2.1175e+03,1.5151e-09
2.1200e+03,1.5026e-09
2.1225e+03,1.4926e-09
2.1250e+03,1.4825e-09
2.1275e+03,1.4724e-09
2.1300e+03,1.4623e-09
2.1325e+03,1.4522e-09
2.1350e+03,1.4421e-09
2.1375e+03,1.4321e-09
2.1400e+03,1.4220e-09
2.1425e+03,1.4166e-09
2.1450e+03,1.4111e-09
2.1475e+03,1.4056e-09
2.1500e+03,1.4002e-09
2.1525e+03,1.3948e-09
2.1550e+03,1.3893e-09
2.1575e+03,1.3839e-09
2.1600e+03,1.3784e-09
2.1625e+03,1.3784e-09
2.1650e+03,1.3784e-09
2.1675e+03,1.3784e-09
2.1700e+03,1.3784e-09
2.1725e+03,1.3784e-09
2.1750e+03,1.3784e-09
2.1775e+03,1.3784e-09
2.1800e+03,1.3784e-09
2.1825e+03,1.3953e-09
2.1850e+03,1.4121e-09
2.1875e+03,1.4289e-09
2.1900e+03,1.4458e-09
2.1925e+03,1.4626e-09
2.1950e+03,1.4795e-09
2.1975e+03,1.4963e-09
2.2000e+03,1.5131e-09
2.2025e+03,1.5151e-09
2.2050e+03,1.5170e-09
2.2075e+03,1.5190e-09
2.2100e+03,1.5209e-09
2.2125e+03,1.5229e-09
2.2150e+03,1.5248e-09
2.2175e+03,1.5268e-09
2.2200e+03,1.5287e-09
2.2225e+03,1.5215e-09
2.2250e+03,1.5143e-09
2.2275e+03,1.5071e-09
2.2300e+03,1.4999e-09
2.2325e+03,1.4927e-09
2.2350e+03,1.4855e-09
2.2375e+03,1.4783e-09
2.2400e+03,1.4711e-09
2.2425e+03,1.4585e-09
2.2450e+03,1.4458e-09
2.2475e+03,1.4331e-09
2.2500e+03,1.4204e-09
2.2525e+03,1.4077e-09
2.2550e+03,1.3951e-09
2.2575e+03,1.3824e-09
2.2600e+03,1.3697e-09
2.2625e+03,1.3649e-09
2.2650e+03,1.3600e-09
2.2675e+03,1.3552e-09
2.2700e+03,1.3504e-09
2.2725e+03,1.3455e-09
2.2750e+03,1.3407e-09
2.2775e+03,1.3359e-09
2.2800e+03,1.3310e-09
2.2825e+03,1.3468e-09
2.2850e+03,1.3626e-09
2.2875e+03,1.3783e-09
2.2900e+03,1.3941e-09
2.2925e+03,1.4098e-09
2.2950e+03,1.4256e-09
2.2975e+03,1.4414e-09
2.3000e+03,1.4571e-09
2.3025e+03,1.4451e-09
2.3050e+03,1.4331e-09
2.3075e+03,1.4210e-09
2.3100e+03,1.4090e-09
2.3125e+03,1.3969e-09
2.3150e+03,1.3849e-09
2.3175e+03,1.3728e-09
2.3200e+03,1.3608e-09
2.3225e+03,1.3461e-09
2.3250e+03,1.3315e-09
2.3275e+03,1.3168e-09
2.3300e+03,1.3022e-09
2.3325e+03,1.2875e-09
2.3350e+03,1.2729e-09
2.3375e+03,1.2582e-09
2.3400e+03,1.2435e-09
2.3425e+03,1.2281e-09
2.3450e+03,1.2126e-09
2.3475e+03,1.1970e-09
2.3500e+03,1.1816e-09
2.3525e+03,1.1660e-09
2.3550e+03,1.1505e-09
2.3575e+03,1.1351e-09
2.3600e+03,1.1195e-09
2.3625e+03,1.1230e-09
2.3650e+03,1.1265e-09
2.3675e+03,1.1300e-09
2.3700e+03,1.1334e-09
2.3725e+03,1.1369e-09
2.3750e+03,1.1404e-09
2.3775e+03,1.1439e-09
2.3800e+03,1.1474e-09
2.3825e+03,1.1312e-09
2.3850e+03,1.1150e-09
