# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,2.5453e-24
5.1600e+02,5.3925e-24
5.4000e+02,2.8568e-23
5.6400e+02,1.3343e-22
5.8700e+02,5.3166e-22
6.1200e+02,2.1840e-21
6.4000e+02,9.5401e-21
6.7100e+02,4.3479e-20
7.0500e+02,2.0009e-19
7.3600e+02,7.1806e-19
7.7000e+02,2.6006e-18
8.1000e+02,1.0291e-17
8.5000e+02,3.5656e-17
8.9000e+02,1.0984e-16
9.2000e+02,1.4634e-14
9.4000e+02,6.2353e-14
9.6200e+02,1.0523e-13
9.8700e+02,1.8886e-13
1.0120e+03,2.7421e-13
1.0370e+03,3.7404e-13
1.0620e+03,5.6563e-13
1.0870e+03,7.7691e-13
1.1120e+03,2.1576e-11
1.1200e+03,2.3796e-11
1.1400e+03,2.1851e-11
1.1600e+03,2.0591e-11
1.1800e+03,1.1902e-11
1.2000e+03,5.9051e-12
1.2200e+03,5.5953e-12
1.2400e+03,9.7703e-11
1.2600e+03,4.3213e-10
1.2800e+03,2.0101e-09
1.3000e+03,3.1403e-09
1.3200e+03,4.7905e-09
1.3400e+03,5.6679e-09
1.3600e+03,5.7657e-09
1.3800e+03,6.3181e-09
1.4000e+03,6.6552e-09
1.4200e+03,7.4375e-09
1.4400e+03,7.6432e-09
1.4600e+03,8.5218e-09
1.4800e+03,8.1113e-09
1.5000e+03,9.4489e-09
1.5200e+03,9.5091e-09
1.5400e+03,9.6773e-09
1.5600e+03,9.4007e-09
1.5800e+03,9.2066e-09
1.6000e+03,8.8458e-09
1.6200e+03,8.2091e-09
1.6400e+03,7.9431e-09
1.6600e+03,7.3904e-09
1.6800e+03,8.0165e-09
1.7000e+03,7.8826e-09
1.7200e+03,7.7746e-09
1.7400e+03,7.8589e-09
1.7600e+03,7.9191e-09
1.7800e+03,8.0030e-09
1.8000e+03,8.0873e-09
1.8200e+03,7.8348e-09
1.8400e+03,7.6903e-09
1.8600e+03,7.7746e-09
1.8800e+03,7.6662e-09
1.9000e+03,7.3904e-09
1.9200e+03,7.2218e-09
1.9400e+03,7.1003e-09
1.9600e+03,6.9318e-09
1.9800e+03,6.6322e-09
2.0000e+03,6.3422e-09
2.0025e+03,6.3166e-09
2.0050e+03,6.2911e-09
2.0075e+03,6.2659e-09
2.0100e+03,6.2404e-09
2.0125e+03,6.2149e-09
2.0150e+03,6.1897e-09
2.0175e+03,6.1641e-09
2.0200e+03,6.1386e-09
2.0225e+03,6.1280e-09
2.0250e+03,6.1174e-09
2.0275e+03,6.1072e-09
2.0300e+03,6.0966e-09
2.0325e+03,6.0861e-09
2.0350e+03,6.0755e-09
2.0375e+03,6.0649e-09
2.0400e+03,6.0543e-09
2.0425e+03,6.0379e-09
2.0450e+03,6.0211e-09
2.0475e+03,6.0043e-09
2.0500e+03,5.9876e-09
2.0525e+03,5.9708e-09
2.0550e+03,5.9544e-09
2.0575e+03,5.9376e-09
2.0600e+03,5.9208e-09
2.0625e+03,5.9120e-09
2.0650e+03,5.9029e-09
2.0675e+03,5.8942e-09
2.0700e+03,5.8854e-09
2.0725e+03,5.8763e-09
2.0750e+03,5.8675e-09
2.0775e+03,5.8588e-09
2.0800e+03,5.8496e-09
2.0825e+03,5.8423e-09
2.0850e+03,5.8347e-09
2.0875e+03,5.8274e-09
2.0900e+03,5.8197e-09
2.0925e+03,5.8121e-09
2.0950e+03,5.8048e-09
2.0975e+03,5.7971e-09
2.1000e+03,5.7894e-09
2.1025e+03,5.7562e-09
2.1050e+03,5.7230e-09
2.1075e+03,5.6898e-09
2.1100e+03,5.6566e-09
2.1125e+03,5.6234e-09
2.1150e+03,5.5902e-09
2.1175e+03,5.5570e-09
2.1200e+03,5.5235e-09
2.1225e+03,5.5012e-09
2.1250e+03,5.4790e-09
2.1275e+03,5.4563e-09
2.1300e+03,5.4341e-09
2.1325e+03,5.4115e-09
2.1350e+03,5.3892e-09
2.1375e+03,5.3666e-09
2.1400e+03,5.3443e-09
2.1425e+03,5.3549e-09
2.1450e+03,5.3655e-09
2.1475e+03,5.3757e-09
2.1500e+03,5.3863e-09
2.1525e+03,5.3969e-09
2.1550e+03,5.4074e-09
2.1575e+03,5.4180e-09
2.1600e+03,5.4286e-09
2.1625e+03,5.4027e-09
2.1650e+03,5.3772e-09
2.1675e+03,5.3513e-09
2.1700e+03,5.3257e-09
2.1725e+03,5.2998e-09
2.1750e+03,5.2743e-09
2.1775e+03,5.2484e-09
2.1800e+03,5.2228e-09
2.1825e+03,5.2108e-09
2.1850e+03,5.1991e-09
2.1875e+03,5.1871e-09
2.1900e+03,5.1750e-09
2.1925e+03,5.1634e-09
2.1950e+03,5.1513e-09
2.1975e+03,5.1396e-09
2.2000e+03,5.1276e-09
2.2025e+03,5.1079e-09
2.2050e+03,5.0882e-09
2.2075e+03,5.0685e-09
2.2100e+03,5.0488e-09
2.2125e+03,5.0291e-09
2.2150e+03,5.0094e-09
2.2175e+03,4.9897e-09
2.2200e+03,4.9700e-09
2.2225e+03,4.9700e-09
2.2250e+03,4.9700e-09
2.2275e+03,4.9700e-09
2.2300e+03,4.9700e-09
2.2325e+03,4.9700e-09
2.2350e+03,4.9700e-09
2.2375e+03,4.9700e-09
2.2400e+03,4.9700e-09
2.2425e+03,4.9371e-09
2.2450e+03,4.9039e-09
2.2475e+03,4.8711e-09
2.2500e+03,4.8383e-09
2.2525e+03,4.8051e-09
2.2550e+03,4.7722e-09
2.2575e+03,4.7394e-09
2.2600e+03,4.7062e-09
2.2625e+03,4.7259e-09
2.2650e+03,4.7456e-09
2.2675e+03,4.7649e-09
2.2700e+03,4.7846e-09
2.2725e+03,4.8040e-09
2.2750e+03,4.8237e-09
2.2775e+03,4.8434e-09
2.2800e+03,4.8627e-09
2.2825e+03,4.8521e-09
2.2850e+03,4.8419e-09
2.2875e+03,4.8313e-09
2.2900e+03,4.8208e-09
2.2925e+03,4.8102e-09
2.2950e+03,4.7996e-09
2.2975e+03,4.7890e-09
2.3000e+03,4.7784e-09
2.3025e+03,4.7708e-09
2.3050e+03,4.7631e-09
2.3075e+03,4.7555e-09
2.3100e+03,4.7478e-09
2.3125e+03,4.7401e-09
2.3150e+03,4.7325e-09
2.3175e+03,4.7248e-09
2.3200e+03,4.7171e-09
2.3225e+03,4.6945e-09
2.3250e+03,4.6719e-09
2.3275e+03,4.6493e-09
2.3300e+03,4.6270e-09
2.3325e+03,4.6044e-09
2.3350e+03,4.5818e-09
2.3375e+03,4.5592e-09
2.3400e+03,4.5365e-09
2.3425e+03,4.5351e-09
2.3450e+03,4.5340e-09
2.3475e+03,4.5325e-09
2.3500e+03,4.5311e-09
2.3525e+03,4.5300e-09
2.3550e+03,4.5285e-09
2.3575e+03,4.5271e-09
2.3600e+03,4.5256e-09
2.3625e+03,4.5001e-09
2.3650e+03,4.4742e-09
2.3675e+03,4.4486e-09
2.3700e+03,4.4227e-09
2.3725e+03,4.3972e-09
2.3750e+03,4.3713e-09
2.3775e+03,4.3457e-09
2.3800e+03,4.3198e-09
2.3825e+03,4.3154e-09
2.3850e+03,4.3111e-09
