# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,2.9403e-26
5.1600e+02,6.2661e-26
5.4000e+02,3.3233e-25
5.6400e+02,1.5363e-24
5.8700e+02,6.0436e-24
6.1200e+02,2.4671e-23
6.4000e+02,1.0873e-22
6.7100e+02,5.1103e-22
7.0500e+02,2.4943e-21
7.3600e+02,9.5939e-21
7.7000e+02,3.7828e-20
8.1000e+02,1.6619e-19
8.5000e+02,6.3882e-19
8.9000e+02,2.1751e-18
9.2000e+02,2.8058e-16
9.4000e+02,1.1304e-15
9.6200e+02,1.9272e-15
9.8700e+02,3.5061e-15
1.0120e+03,5.3518e-15
1.0370e+03,7.6368e-15
1.0620e+03,1.1915e-14
1.0870e+03,1.7071e-14
1.1120e+03,1.9622e-13
1.1200e+03,2.1864e-13
1.1400e+03,2.6854e-13
1.1600e+03,3.6070e-13
1.1800e+03,4.3590e-13
1.2000e+03,4.4091e-13
1.2200e+03,5.8682e-13
1.2400e+03,3.4055e-12
1.2600e+03,1.9451e-11
1.2800e+03,6.1598e-11
1.3000e+03,9.3900e-11
1.3200e+03,1.3065e-10
1.3400e+03,1.7072e-10
1.3600e+03,1.6399e-10
1.3800e+03,1.8137e-10
1.4000e+03,1.9667e-10
1.4200e+03,2.0930e-10
1.4400e+03,2.4875e-10
1.4600e+03,3.2341e-10
1.4800e+03,3.1428e-10
1.5000e+03,3.5569e-10
1.5200e+03,6.6885e-10
1.5400e+03,8.4754e-10
1.5600e+03,6.6633e-10
1.5800e+03,9.5081e-10
1.6000e+03,1.1646e-09
1.6200e+03,1.2929e-09
1.6400e+03,1.3231e-09
1.6600e+03,1.3706e-09
1.6800e+03,1.3809e-09
1.7000e+03,1.5895e-09
1.7200e+03,2.0221e-09
1.7400e+03,2.1278e-09
1.7600e+03,2.6160e-09
1.7800e+03,2.6387e-09
1.8000e+03,2.9430e-09
1.8200e+03,2.5632e-09
1.8400e+03,2.4070e-09
1.8600e+03,2.6387e-09
1.8800e+03,2.6638e-09
1.9000e+03,2.7166e-09
1.9200e+03,2.7392e-09
1.9400e+03,2.6915e-09
1.9600e+03,2.7392e-09
1.9800e+03,2.6387e-09
2.0000e+03,2.3971e-09
2.0025e+03,2.3902e-09
2.0050e+03,2.3833e-09
2.0075e+03,2.3764e-09
2.0100e+03,2.3695e-09
2.0125e+03,2.3626e-09
2.0150e+03,2.3556e-09
2.0175e+03,2.3487e-09
2.0200e+03,2.3418e-09
2.0225e+03,2.3519e-09
2.0250e+03,2.3620e-09
2.0275e+03,2.3720e-09
2.0300e+03,2.3821e-09
2.0325e+03,2.3921e-09
2.0350e+03,2.4022e-09
2.0375e+03,2.4122e-09
2.0400e+03,2.4223e-09
2.0425e+03,2.4125e-09
2.0450e+03,2.4027e-09
2.0475e+03,2.3930e-09
2.0500e+03,2.3832e-09
2.0525e+03,2.3734e-09
2.0550e+03,2.3636e-09
2.0575e+03,2.3538e-09
2.0600e+03,2.3441e-09
2.0625e+03,2.3645e-09
2.0650e+03,2.3849e-09
2.0675e+03,2.4054e-09
2.0700e+03,2.4258e-09
2.0725e+03,2.4463e-09
2.0750e+03,2.4667e-09
2.0775e+03,2.4872e-09
2.0800e+03,2.5076e-09
2.0825e+03,2.4802e-09
2.0850e+03,2.4529e-09
2.0875e+03,2.4255e-09
2.0900e+03,2.3982e-09
2.0925e+03,2.3708e-09
2.0950e+03,2.3435e-09
2.0975e+03,2.3161e-09
2.1000e+03,2.2887e-09
2.1025e+03,2.2771e-09
2.1050e+03,2.2655e-09
2.1075e+03,2.2539e-09
2.1100e+03,2.2423e-09
2.1125e+03,2.2307e-09
2.1150e+03,2.2191e-09
2.1175e+03,2.2075e-09
2.1200e+03,2.1959e-09
2.1225e+03,2.1657e-09
2.1250e+03,2.1355e-09
2.1275e+03,2.1054e-09
2.1300e+03,2.0752e-09
2.1325e+03,2.0450e-09
2.1350e+03,2.0148e-09
2.1375e+03,1.9846e-09
2.1400e+03,1.9545e-09
2.1425e+03,1.9592e-09
2.1450e+03,1.9639e-09
2.1475e+03,1.9686e-09
2.1500e+03,1.9733e-09
2.1525e+03,1.9780e-09
2.1550e+03,1.9827e-09
2.1575e+03,1.9874e-09
2.1600e+03,1.9922e-09
2.1625e+03,1.9928e-09
2.1650e+03,1.9934e-09
2.1675e+03,1.9941e-09
2.1700e+03,1.9947e-09
2.1725e+03,1.9953e-09
2.1750e+03,1.9960e-09
2.1775e+03,1.9966e-09
2.1800e+03,1.9972e-09
2.1825e+03,2.0057e-09
2.1850e+03,2.0142e-09
2.1875e+03,2.0227e-09
2.1900e+03,2.0312e-09
2.1925e+03,2.0397e-09
2.1950e+03,2.0481e-09
2.1975e+03,2.0567e-09
2.2000e+03,2.0651e-09
2.2025e+03,2.0510e-09
2.2050e+03,2.0368e-09
2.2075e+03,2.0226e-09
2.2100e+03,2.0084e-09
2.2125e+03,1.9942e-09
2.2150e+03,1.9800e-09
2.2175e+03,1.9659e-09
2.2200e+03,1.9517e-09
2.2225e+03,1.9413e-09
2.2250e+03,1.9309e-09
2.2275e+03,1.9206e-09
2.2300e+03,1.9102e-09
2.2325e+03,1.8998e-09
2.2350e+03,1.8894e-09
2.2375e+03,1.8791e-09
2.2400e+03,1.8687e-09
2.2425e+03,1.8570e-09
2.2450e+03,1.8454e-09
2.2475e+03,1.8338e-09
2.2500e+03,1.8221e-09
2.2525e+03,1.8105e-09
2.2550e+03,1.7989e-09
2.2575e+03,1.7872e-09
2.2600e+03,1.7756e-09
2.2625e+03,1.7904e-09
2.2650e+03,1.8052e-09
2.2675e+03,1.8201e-09
2.2700e+03,1.8349e-09
2.2725e+03,1.8496e-09
2.2750e+03,1.8644e-09
2.2775e+03,1.8793e-09
2.2800e+03,1.8941e-09
2.2825e+03,1.8840e-09
2.2850e+03,1.8739e-09
2.2875e+03,1.8639e-09
2.2900e+03,1.8539e-09
2.2925e+03,1.8438e-09
2.2950e+03,1.8337e-09
2.2975e+03,1.8237e-09
2.3000e+03,1.8136e-09
2.3025e+03,1.7953e-09
2.3050e+03,1.7771e-09
2.3075e+03,1.7589e-09
2.3100e+03,1.7406e-09
2.3125e+03,1.7224e-09
2.3150e+03,1.7042e-09
2.3175e+03,1.6859e-09
2.3200e+03,1.6677e-09
2.3225e+03,1.6535e-09
2.3250e+03,1.6393e-09
2.3275e+03,1.6251e-09
2.3300e+03,1.6110e-09
2.3325e+03,1.5968e-09
2.3350e+03,1.5826e-09
2.3375e+03,1.5684e-09
2.3400e+03,1.5542e-09
2.3425e+03,1.5448e-09
2.3450e+03,1.5354e-09
2.3475e+03,1.5260e-09
2.3500e+03,1.5165e-09
2.3525e+03,1.5071e-09
2.3550e+03,1.4976e-09
2.3575e+03,1.4882e-09
2.3600e+03,1.4788e-09
2.3625e+03,1.4772e-09
2.3650e+03,1.4756e-09
2.3675e+03,1.4741e-09
2.3700e+03,1.4725e-09
2.3725e+03,1.4709e-09
2.3750e+03,1.4694e-09
2.3775e+03,1.4678e-09
2.3800e+03,1.4662e-09
2.3825e+03,1.4533e-09
2.3850e+03,1.4404e-09
