# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,3.8576e-27
5.1600e+02,8.3900e-27
5.4000e+02,4.6098e-26
5.6400e+02,2.1617e-25
5.8700e+02,8.4747e-25
6.1200e+02,3.4001e-24
6.4000e+02,1.4616e-23
6.7100e+02,6.7521e-23
7.0500e+02,3.3346e-22
7.3600e+02,1.3366e-21
7.7000e+02,5.6693e-21
8.1000e+02,2.7739e-20
8.5000e+02,1.1985e-19
8.9000e+02,4.5916e-19
9.2000e+02,4.9981e-17
9.4000e+02,1.8215e-16
9.6200e+02,3.1580e-16
9.8700e+02,5.7992e-16
1.0120e+03,9.1966e-16
1.0370e+03,1.3643e-15
1.0620e+03,2.1883e-15
1.0870e+03,3.2495e-15
1.1120e+03,8.5003e-14
1.1200e+03,9.6024e-14
1.1400e+03,1.2131e-13
1.1600e+03,1.6887e-13
1.1800e+03,2.1154e-13
1.2000e+03,2.3554e-13
1.2200e+03,3.2515e-13
1.2400e+03,1.2467e-12
1.2600e+03,3.6007e-12
1.2800e+03,7.8525e-12
1.3000e+03,1.2094e-11
1.3200e+03,1.7590e-11
1.3400e+03,2.3931e-11
1.3600e+03,2.4365e-11
1.3800e+03,2.7206e-11
1.4000e+03,3.0973e-11
1.4200e+03,3.4681e-11
1.4400e+03,4.6755e-11
1.4600e+03,7.1058e-11
1.4800e+03,7.2284e-11
1.5000e+03,8.7357e-11
1.5200e+03,4.8722e-10
1.5400e+03,7.3638e-10
1.5600e+03,5.1981e-10
1.5800e+03,6.9864e-10
1.6000e+03,8.4444e-10
1.6200e+03,9.4327e-10
1.6400e+03,1.0524e-09
1.6600e+03,1.0789e-09
1.6800e+03,1.2054e-09
1.7000e+03,1.4593e-09
1.7200e+03,1.7914e-09
1.7400e+03,2.0568e-09
1.7600e+03,2.2981e-09
1.7800e+03,2.3556e-09
1.8000e+03,2.8038e-09
1.8200e+03,2.8727e-09
1.8400e+03,2.5038e-09
1.8600e+03,2.6532e-09
1.8800e+03,2.8382e-09
1.9000e+03,2.7693e-09
1.9200e+03,2.6762e-09
1.9400e+03,2.8727e-09
1.9600e+03,2.9876e-09
1.9800e+03,2.8256e-09
2.0000e+03,2.5165e-09
2.0025e+03,2.4948e-09
2.0050e+03,2.4731e-09
2.0075e+03,2.4514e-09
2.0100e+03,2.4297e-09
2.0125e+03,2.4080e-09
2.0150e+03,2.3864e-09
2.0175e+03,2.3646e-09
2.0200e+03,2.3430e-09
2.0225e+03,2.3575e-09
2.0250e+03,2.3720e-09
2.0275e+03,2.3865e-09
2.0300e+03,2.4010e-09
2.0325e+03,2.4155e-09
2.0350e+03,2.4300e-09
2.0375e+03,2.4445e-09
2.0400e+03,2.4590e-09
2.0425e+03,2.4662e-09
2.0450e+03,2.4734e-09
2.0475e+03,2.4806e-09
2.0500e+03,2.4877e-09
2.0525e+03,2.4949e-09
2.0550e+03,2.5021e-09
2.0575e+03,2.5093e-09
2.0600e+03,2.5165e-09
2.0625e+03,2.5178e-09
2.0650e+03,2.5191e-09
2.0675e+03,2.5204e-09
2.0700e+03,2.5216e-09
2.0725e+03,2.5230e-09
2.0750e+03,2.5242e-09
2.0775e+03,2.5255e-09
2.0800e+03,2.5268e-09
2.0825e+03,2.5239e-09
2.0850e+03,2.5211e-09
2.0875e+03,2.5182e-09
2.0900e+03,2.5153e-09
2.0925e+03,2.5125e-09
2.0950e+03,2.5096e-09
2.0975e+03,2.5067e-09
2.1000e+03,2.5038e-09
2.1025e+03,2.4738e-09
2.1050e+03,2.4438e-09
2.1075e+03,2.4138e-09
2.1100e+03,2.3838e-09
2.1125e+03,2.3537e-09
2.1150e+03,2.3237e-09
2.1175e+03,2.2937e-09
2.1200e+03,2.2637e-09
2.1225e+03,2.2463e-09
2.1250e+03,2.2289e-09
2.1275e+03,2.2115e-09
2.1300e+03,2.1942e-09
2.1325e+03,2.1768e-09
2.1350e+03,2.1594e-09
2.1375e+03,2.1420e-09
2.1400e+03,2.1246e-09
2.1425e+03,2.1233e-09
2.1450e+03,2.1221e-09
2.1475e+03,2.1208e-09
2.1500e+03,2.1195e-09
2.1525e+03,2.1182e-09
2.1550e+03,2.1169e-09
2.1575e+03,2.1156e-09
2.1600e+03,2.1143e-09
2.1625e+03,2.1084e-09
2.1650e+03,2.1025e-09
2.1675e+03,2.0967e-09
2.1700e+03,2.0907e-09
2.1725e+03,2.0849e-09
2.1750e+03,2.0790e-09
2.1775e+03,2.0731e-09
2.1800e+03,2.0672e-09
2.1825e+03,2.0758e-09
2.1850e+03,2.0844e-09
2.1875e+03,2.0930e-09
2.1900e+03,2.1017e-09
2.1925e+03,2.1103e-09
2.1950e+03,2.1189e-09
2.1975e+03,2.1275e-09
2.2000e+03,2.1361e-09
2.2025e+03,2.1219e-09
2.2050e+03,2.1077e-09
2.2075e+03,2.0935e-09
2.2100e+03,2.0792e-09
2.2125e+03,2.0650e-09
2.2150e+03,2.0508e-09
2.2175e+03,2.0366e-09
2.2200e+03,2.0224e-09
2.2225e+03,2.0165e-09
2.2250e+03,2.0106e-09
2.2275e+03,2.0047e-09
2.2300e+03,1.9988e-09
2.2325e+03,1.9929e-09
2.2350e+03,1.9871e-09
2.2375e+03,1.9811e-09
2.2400e+03,1.9753e-09
2.2425e+03,1.9523e-09
2.2450e+03,1.9293e-09
2.2475e+03,1.9063e-09
2.2500e+03,1.8833e-09
2.2525e+03,1.8603e-09
2.2550e+03,1.8374e-09
2.2575e+03,1.8144e-09
2.2600e+03,1.7914e-09
2.2625e+03,1.8160e-09
2.2650e+03,1.8405e-09
2.2675e+03,1.8651e-09
2.2700e+03,1.8896e-09
2.2725e+03,1.9142e-09
2.2750e+03,1.9388e-09
2.2775e+03,1.9633e-09
2.2800e+03,1.9879e-09
2.2825e+03,1.9807e-09
2.2850e+03,1.9736e-09
2.2875e+03,1.9664e-09
2.2900e+03,1.9592e-09
2.2925e+03,1.9520e-09
2.2950e+03,1.9448e-09
2.2975e+03,1.9376e-09
2.3000e+03,1.9305e-09
2.3025e+03,1.9160e-09
2.3050e+03,1.9014e-09
2.3075e+03,1.8869e-09
2.3100e+03,1.8724e-09
2.3125e+03,1.8579e-09
2.3150e+03,1.8434e-09
2.3175e+03,1.8289e-09
2.3200e+03,1.8144e-09
2.3225e+03,1.7815e-09
2.3250e+03,1.7486e-09
2.3275e+03,1.7157e-09
2.3300e+03,1.6828e-09
2.3325e+03,1.6499e-09
2.3350e+03,1.6170e-09
2.3375e+03,1.5841e-09
2.3400e+03,1.5513e-09
2.3425e+03,1.5599e-09
2.3450e+03,1.5685e-09
2.3475e+03,1.5771e-09
2.3500e+03,1.5857e-09
2.3525e+03,1.5944e-09
2.3550e+03,1.6030e-09
2.3575e+03,1.6116e-09
2.3600e+03,1.6202e-09
2.3625e+03,1.6159e-09
2.3650e+03,1.6116e-09
2.3675e+03,1.6073e-09
2.3700e+03,1.6030e-09
2.3725e+03,1.5987e-09
2.3750e+03,1.5944e-09
2.3775e+03,1.5900e-09
2.3800e+03,1.5857e-09
2.3825e+03,1.5726e-09
2.3850e+03,1.5596e-09
