# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,0.0000e+00
5.1600e+02,0.0000e+00
5.4000e+02,0.0000e+00
5.6400e+02,0.0000e+00
5.8700e+02,0.0000e+00
6.1200e+02,0.0000e+00
6.4000e+02,0.0000e+00
6.7100e+02,0.0000e+00
7.0500e+02,0.0000e+00
7.3600e+02,0.0000e+00
7.7000e+02,0.0000e+00
8.1000e+02,0.0000e+00
8.5000e+02,0.0000e+00
8.9000e+02,0.0000e+00
9.2000e+02,3.5700e-21
9.4000e+02,1.2065e-20
9.6200e+02,2.5676e-20
9.8700e+02,5.7605e-20
1.0120e+03,1.1725e-19
1.0370e+03,2.2065e-19
1.0620e+03,4.2713e-19
1.0870e+03,7.9485e-19
1.1120e+03,1.3014e-17
1.1200e+03,1.6012e-17
1.1400e+03,2.3169e-17
1.1600e+03,3.6615e-17
1.1800e+03,5.2866e-17
1.2000e+03,7.4319e-17
1.2200e+03,1.0987e-16
1.2400e+03,1.6752e-16
1.2600e+03,2.4063e-16
1.2800e+03,3.2953e-16
1.3000e+03,4.5589e-16
1.3200e+03,6.0526e-16
1.3400e+03,7.8072e-16
1.3600e+03,1.0145e-15
1.3800e+03,1.3391e-15
1.4000e+03,1.7652e-15
1.4200e+03,2.2981e-15
1.4400e+03,2.9879e-15
1.4600e+03,3.8934e-15
1.4800e+03,4.9752e-15
1.5000e+03,6.4512e-15
1.5200e+03,5.2482e-14
1.5400e+03,9.4341e-14
1.5600e+03,9.8160e-14
1.5800e+03,1.2559e-13
1.6000e+03,1.6270e-13
1.6200e+03,1.9984e-13
1.6400e+03,2.3264e-13
1.6600e+03,2.5455e-13
1.6800e+03,3.2730e-12
1.7000e+03,4.9901e-12
1.7200e+03,6.2296e-12
1.7400e+03,8.2110e-12
1.7600e+03,8.0909e-12
1.7800e+03,1.1209e-11
1.8000e+03,1.0621e-11
1.8200e+03,8.6265e-12
1.8400e+03,8.9814e-12
1.8600e+03,1.1555e-11
1.8800e+03,1.3325e-11
1.9000e+03,1.5550e-11
1.9200e+03,1.8593e-11
1.9400e+03,1.6495e-11
1.9600e+03,1.6654e-11
1.9800e+03,2.3526e-11
2.0000e+03,2.4706e-11
2.0025e+03,2.6086e-11
2.0050e+03,3.2378e-11
2.0075e+03,3.4581e-11
2.0100e+03,3.5733e-11
2.0125e+03,3.6017e-11
2.0150e+03,3.6161e-11
2.0175e+03,3.5565e-11
2.0200e+03,3.5355e-11
2.0225e+03,3.5449e-11
2.0250e+03,3.5437e-11
2.0275e+03,3.5422e-11
2.0300e+03,3.6922e-11
2.0325e+03,3.9240e-11
2.0350e+03,4.3125e-11
2.0375e+03,4.5652e-11
2.0400e+03,4.7276e-11
2.0425e+03,4.8375e-11
2.0450e+03,4.8989e-11
2.0475e+03,4.9938e-11
2.0500e+03,5.0668e-11
2.0525e+03,5.0876e-11
2.0550e+03,5.0898e-11
2.0575e+03,5.0328e-11
2.0600e+03,5.1113e-11
2.0625e+03,5.2720e-11
2.0650e+03,5.5754e-11
2.0675e+03,5.8788e-11
2.0700e+03,6.0106e-11
2.0725e+03,6.1811e-11
2.0750e+03,6.4330e-11
2.0775e+03,6.7623e-11
2.0800e+03,7.1285e-11
2.0825e+03,7.5973e-11
2.0850e+03,8.1343e-11
2.0875e+03,8.0978e-11
2.0900e+03,8.1493e-11
2.0925e+03,8.3322e-11
2.0950e+03,8.4669e-11
2.0975e+03,8.4994e-11
2.1000e+03,8.5323e-11
2.1025e+03,8.4012e-11
2.1050e+03,9.2566e-11
2.1075e+03,8.9478e-11
2.1100e+03,8.7426e-11
2.1125e+03,9.4264e-11
2.1150e+03,1.0426e-10
2.1175e+03,1.1869e-10
2.1200e+03,1.1641e-10
2.1225e+03,9.2340e-11
2.1250e+03,8.4140e-11
2.1275e+03,9.6626e-11
2.1300e+03,9.9879e-11
2.1325e+03,9.6922e-11
2.1350e+03,9.8831e-11
2.1375e+03,1.0380e-10
2.1400e+03,1.1571e-10
2.1425e+03,1.3377e-10
2.1450e+03,1.3540e-10
2.1475e+03,1.2400e-10
2.1500e+03,1.2153e-10
2.1525e+03,1.2516e-10
2.1550e+03,1.1956e-10
2.1575e+03,1.0365e-10
2.1600e+03,1.0618e-10
2.1625e+03,1.1729e-10
2.1650e+03,1.0604e-10
2.1675e+03,9.5023e-11
2.1700e+03,1.0242e-10
2.1725e+03,1.0735e-10
2.1750e+03,1.0373e-10
2.1775e+03,1.1727e-10
2.1800e+03,1.4661e-10
2.1825e+03,1.5476e-10
2.1850e+03,1.3710e-10
2.1875e+03,1.2321e-10
2.1900e+03,1.3168e-10
2.1925e+03,1.4811e-10
2.1950e+03,1.5053e-10
2.1975e+03,1.4825e-10
2.2000e+03,1.5276e-10
2.2025e+03,1.6483e-10
2.2050e+03,1.5905e-10
2.2075e+03,1.2622e-10
2.2100e+03,1.0775e-10
2.2125e+03,1.1676e-10
2.2150e+03,1.2005e-10
2.2175e+03,1.2220e-10
2.2200e+03,1.4458e-10
2.2225e+03,1.5797e-10
2.2250e+03,1.5222e-10
2.2275e+03,1.5077e-10
2.2300e+03,1.6557e-10
2.2325e+03,1.9903e-10
2.2350e+03,2.1670e-10
2.2375e+03,2.0001e-10
2.2400e+03,1.8085e-10
2.2425e+03,1.6708e-10
2.2450e+03,1.7166e-10
2.2475e+03,1.8407e-10
2.2500e+03,1.7527e-10
2.2525e+03,1.6239e-10
2.2550e+03,1.5599e-10
2.2575e+03,1.5203e-10
2.2600e+03,1.4663e-10
2.2625e+03,1.3470e-10
2.2650e+03,1.1698e-10
2.2675e+03,1.0319e-10
2.2700e+03,1.0007e-10
2.2725e+03,1.0658e-10
2.2750e+03,1.1713e-10
2.2775e+03,1.3067e-10
2.2800e+03,1.5195e-10
2.2825e+03,1.6701e-10
2.2850e+03,1.6177e-10
2.2875e+03,1.4751e-10
2.2900e+03,1.4109e-10
2.2925e+03,1.4672e-10
2.2950e+03,1.4804e-10
2.2975e+03,1.3146e-10
2.3000e+03,1.2392e-10
2.3025e+03,1.4150e-10
2.3050e+03,1.7203e-10
2.3075e+03,1.7757e-10
2.3100e+03,1.4272e-10
2.3125e+03,1.2828e-10
2.3150e+03,1.5015e-10
2.3175e+03,1.5513e-10
2.3200e+03,1.4834e-10
2.3225e+03,1.6252e-10
2.3250e+03,1.6159e-10
2.3275e+03,1.4803e-10
2.3300e+03,1.4061e-10
2.3325e+03,1.3401e-10
2.3350e+03,1.3549e-10
2.3375e+03,1.2624e-10
2.3400e+03,1.1963e-10
2.3425e+03,1.1137e-10
2.3450e+03,9.9740e-11
2.3475e+03,1.1173e-10
2.3500e+03,1.4206e-10
2.3525e+03,1.6256e-10
2.3550e+03,1.6584e-10
2.3575e+03,1.5500e-10
2.3600e+03,1.3821e-10
2.3625e+03,1.3619e-10
2.3650e+03,1.3414e-10
2.3675e+03,1.3795e-10
2.3700e+03,1.5648e-10
2.3725e+03,1.5384e-10
2.3750e+03,1.4547e-10
2.3775e+03,1.4207e-10
2.3800e+03,1.1670e-10
2.3825e+03,1.0295e-10
2.3850e+03,1.1866e-10
