# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,1.2883e-21
5.1600e+02,2.5353e-21
5.4000e+02,1.1281e-20
5.6400e+02,4.4336e-20
5.8700e+02,1.4933e-19
6.1200e+02,5.0759e-19
6.4000e+02,1.7826e-18
6.7100e+02,6.3854e-18
7.0500e+02,2.2677e-17
7.3600e+02,6.4891e-17
7.7000e+02,1.8572e-16
8.1000e+02,5.6768e-16
8.5000e+02,1.5510e-15
8.9000e+02,3.8396e-15
9.2000e+02,1.8973e-13
9.4000e+02,8.6764e-13
9.6200e+02,1.7940e-12
9.8700e+02,7.9063e-12
1.0120e+03,8.0104e-12
1.0370e+03,9.2285e-12
1.0620e+03,3.0131e-11
1.0870e+03,3.6384e-11
1.1120e+03,2.6118e-09
1.1200e+03,2.7580e-09
1.1400e+03,2.7528e-09
1.1600e+03,2.7740e-09
1.1800e+03,1.7633e-09
1.2000e+03,6.2773e-10
1.2200e+03,2.2115e-10
1.2400e+03,1.6152e-09
1.2600e+03,3.8345e-09
1.2800e+03,5.9436e-09
1.3000e+03,6.2143e-09
1.3200e+03,6.3610e-09
1.3400e+03,7.1278e-09
1.3600e+03,7.2239e-09
1.3800e+03,7.0092e-09
1.4000e+03,8.5072e-09
1.4200e+03,9.1888e-09
1.4400e+03,9.1659e-09
1.4600e+03,1.0041e-08
1.4800e+03,8.8773e-09
1.5000e+03,1.0902e-08
1.5200e+03,9.9196e-09
1.5400e+03,1.0436e-08
1.5600e+03,1.0087e-08
1.5800e+03,1.0543e-08
1.6000e+03,9.7879e-09
1.6200e+03,9.1168e-09
1.6400e+03,8.5072e-09
1.6600e+03,8.5072e-09
1.6800e+03,8.7336e-09
1.7000e+03,8.7576e-09
1.7200e+03,8.3034e-09
1.7400e+03,8.6750e-09
1.7600e+03,8.4937e-09
1.7800e+03,8.6870e-09
1.8000e+03,8.4937e-09
1.8200e+03,7.9798e-09
1.8400e+03,7.8590e-09
1.8600e+03,7.9667e-09
1.8800e+03,7.8590e-09
1.9000e+03,7.7043e-09
1.9200e+03,7.6683e-09
1.9400e+03,7.5711e-09
1.9600e+03,7.3677e-09
1.9800e+03,7.0332e-09
2.0000e+03,6.6856e-09
2.0025e+03,6.6587e-09
2.0050e+03,6.6318e-09
2.0075e+03,6.6048e-09
2.0100e+03,6.5779e-09
2.0125e+03,6.5510e-09
2.0150e+03,6.5240e-09
2.0175e+03,6.4971e-09
2.0200e+03,6.4702e-09
2.0225e+03,6.4658e-09
2.0250e+03,6.4611e-09
2.0275e+03,6.4567e-09
2.0300e+03,6.4520e-09
2.0325e+03,6.4476e-09
2.0350e+03,6.4433e-09
2.0375e+03,6.4389e-09
2.0400e+03,6.4342e-09
2.0425e+03,6.4014e-09
2.0450e+03,6.3683e-09
2.0475e+03,6.3352e-09
2.0500e+03,6.3024e-09
2.0525e+03,6.2697e-09
2.0550e+03,6.2365e-09
2.0575e+03,6.2034e-09
2.0600e+03,6.1707e-09
2.0625e+03,6.1870e-09
2.0650e+03,6.2034e-09
2.0675e+03,6.2202e-09
2.0700e+03,6.2365e-09
2.0725e+03,6.2529e-09
2.0750e+03,6.2697e-09
2.0775e+03,6.2860e-09
2.0800e+03,6.3024e-09
2.0825e+03,6.2784e-09
2.0850e+03,6.2544e-09
2.0875e+03,6.2300e-09
2.0900e+03,6.2060e-09
2.0925e+03,6.1819e-09
2.0950e+03,6.1579e-09
2.0975e+03,6.1335e-09
2.1000e+03,6.1095e-09
2.1025e+03,6.0993e-09
2.1050e+03,6.0888e-09
2.1075e+03,6.0786e-09
2.1100e+03,6.0680e-09
2.1125e+03,6.0578e-09
2.1150e+03,6.0476e-09
2.1175e+03,6.0371e-09
2.1200e+03,6.0269e-09
2.1225e+03,5.9625e-09
2.1250e+03,5.8981e-09
2.1275e+03,5.8336e-09
2.1300e+03,5.7692e-09
2.1325e+03,5.7048e-09
2.1350e+03,5.6404e-09
2.1375e+03,5.5760e-09
2.1400e+03,5.5116e-09
2.1425e+03,5.5279e-09
2.1450e+03,5.5447e-09
2.1475e+03,5.5611e-09
2.1500e+03,5.5774e-09
2.1525e+03,5.5942e-09
2.1550e+03,5.6106e-09
2.1575e+03,5.6269e-09
2.1600e+03,5.6433e-09
2.1625e+03,5.6237e-09
2.1650e+03,5.6044e-09
2.1675e+03,5.5847e-09
2.1700e+03,5.5651e-09
2.1725e+03,5.5454e-09
2.1750e+03,5.5258e-09
2.1775e+03,5.5061e-09
2.1800e+03,5.4864e-09
2.1825e+03,5.4879e-09
2.1850e+03,5.4894e-09
2.1875e+03,5.4908e-09
2.1900e+03,5.4926e-09
2.1925e+03,5.4941e-09
2.1950e+03,5.4955e-09
2.1975e+03,5.4970e-09
2.2000e+03,5.4985e-09
2.2025e+03,5.4730e-09
2.2050e+03,5.4475e-09
2.2075e+03,5.4220e-09
2.2100e+03,5.3966e-09
2.2125e+03,5.3711e-09
2.2150e+03,5.3456e-09
2.2175e+03,5.3201e-09
2.2200e+03,5.2946e-09
2.2225e+03,5.2768e-09
2.2250e+03,5.2590e-09
2.2275e+03,5.2408e-09
2.2300e+03,5.2230e-09
2.2325e+03,5.2048e-09
2.2350e+03,5.1869e-09
2.2375e+03,5.1691e-09
2.2400e+03,5.1509e-09
2.2425e+03,5.1418e-09
2.2450e+03,5.1331e-09
2.2475e+03,5.1240e-09
2.2500e+03,5.1149e-09
2.2525e+03,5.1061e-09
2.2550e+03,5.0970e-09
2.2575e+03,5.0879e-09
2.2600e+03,5.0792e-09
2.2625e+03,5.0912e-09
2.2650e+03,5.1032e-09
2.2675e+03,5.1156e-09
2.2700e+03,5.1276e-09
2.2725e+03,5.1396e-09
2.2750e+03,5.1520e-09
2.2775e+03,5.1640e-09
2.2800e+03,5.1760e-09
2.2825e+03,5.1702e-09
2.2850e+03,5.1640e-09
2.2875e+03,5.1582e-09
2.2900e+03,5.1523e-09
2.2925e+03,5.1462e-09
2.2950e+03,5.1403e-09
2.2975e+03,5.1341e-09
2.3000e+03,5.1283e-09
2.3025e+03,5.0967e-09
2.3050e+03,5.0650e-09
2.3075e+03,5.0333e-09
2.3100e+03,5.0017e-09
2.3125e+03,4.9704e-09
2.3150e+03,4.9387e-09
2.3175e+03,4.9070e-09
2.3200e+03,4.8754e-09
2.3225e+03,4.8485e-09
2.3250e+03,4.8215e-09
2.3275e+03,4.7946e-09
2.3300e+03,4.7677e-09
2.3325e+03,4.7407e-09
2.3350e+03,4.7134e-09
2.3375e+03,4.6869e-09
2.3400e+03,4.6596e-09
2.3425e+03,4.6388e-09
2.3450e+03,4.6181e-09
2.3475e+03,4.5973e-09
2.3500e+03,4.5766e-09
2.3525e+03,4.5555e-09
2.3550e+03,4.5347e-09
2.3575e+03,4.5140e-09
2.3600e+03,4.4932e-09
2.3625e+03,4.4736e-09
2.3650e+03,4.4543e-09
2.3675e+03,4.4347e-09
2.3700e+03,4.4154e-09
2.3725e+03,4.3957e-09
2.3750e+03,4.3764e-09
2.3775e+03,4.3568e-09
2.3800e+03,4.3375e-09
2.3825e+03,4.3269e-09
2.3850e+03,4.3164e-09
