# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,3.4425e-26
5.1600e+02,7.3365e-26
5.4000e+02,3.8910e-25
5.6400e+02,1.7987e-24
5.8700e+02,7.0759e-24
6.1200e+02,2.8884e-23
6.4000e+02,1.2731e-22
6.7100e+02,5.9834e-22
7.0500e+02,2.9204e-21
7.3600e+02,1.1233e-20
7.7000e+02,4.4289e-20
8.1000e+02,1.9457e-19
8.5000e+02,7.4792e-19
8.9000e+02,2.5466e-18
9.2000e+02,3.2850e-16
9.4000e+02,1.3234e-15
9.6200e+02,2.2563e-15
9.8700e+02,4.1049e-15
1.0120e+03,6.2659e-15
1.0370e+03,8.9410e-15
1.0620e+03,1.3950e-14
1.0870e+03,1.9987e-14
1.1120e+03,2.2973e-13
1.1200e+03,2.5598e-13
1.1400e+03,3.1440e-13
1.1600e+03,4.2231e-13
1.1800e+03,5.1033e-13
1.2000e+03,5.1620e-13
1.2200e+03,6.8701e-13
1.2400e+03,3.9870e-12
1.2600e+03,2.2773e-11
1.2800e+03,7.2117e-11
1.3000e+03,1.0994e-10
1.3200e+03,1.5296e-10
1.3400e+03,1.9988e-10
1.3600e+03,1.9200e-10
1.3800e+03,2.1234e-10
1.4000e+03,2.3026e-10
1.4200e+03,2.4505e-10
1.4400e+03,2.9124e-10
1.4600e+03,3.7867e-10
1.4800e+03,3.6794e-10
1.5000e+03,4.1643e-10
1.5200e+03,7.8306e-10
1.5400e+03,9.9230e-10
1.5600e+03,7.8014e-10
1.5800e+03,1.1132e-09
1.6000e+03,1.3635e-09
1.6200e+03,1.5137e-09
1.6400e+03,1.5491e-09
1.6600e+03,1.6047e-09
1.6800e+03,1.6168e-09
1.7000e+03,1.8609e-09
1.7200e+03,2.3675e-09
1.7400e+03,2.4912e-09
1.7600e+03,3.0628e-09
1.7800e+03,3.0893e-09
1.8000e+03,3.4457e-09
1.8200e+03,3.0009e-09
1.8400e+03,2.8180e-09
1.8600e+03,3.0893e-09
1.8800e+03,3.1188e-09
1.9000e+03,3.1806e-09
1.9200e+03,3.2071e-09
1.9400e+03,3.1511e-09
1.9600e+03,3.2071e-09
1.9800e+03,3.0893e-09
2.0000e+03,2.8066e-09
2.0025e+03,2.7985e-09
2.0050e+03,2.7904e-09
2.0075e+03,2.7823e-09
2.0100e+03,2.7742e-09
2.0125e+03,2.7661e-09
2.0150e+03,2.7580e-09
2.0175e+03,2.7499e-09
2.0200e+03,2.7418e-09
2.0225e+03,2.7536e-09
2.0250e+03,2.7654e-09
2.0275e+03,2.7771e-09
2.0300e+03,2.7889e-09
2.0325e+03,2.8007e-09
2.0350e+03,2.8125e-09
2.0375e+03,2.8242e-09
2.0400e+03,2.8360e-09
2.0425e+03,2.8246e-09
2.0450e+03,2.8131e-09
2.0475e+03,2.8017e-09
2.0500e+03,2.7902e-09
2.0525e+03,2.7788e-09
2.0550e+03,2.7673e-09
2.0575e+03,2.7559e-09
2.0600e+03,2.7444e-09
2.0625e+03,2.7684e-09
2.0650e+03,2.7923e-09
2.0675e+03,2.8162e-09
2.0700e+03,2.8402e-09
2.0725e+03,2.8641e-09
2.0750e+03,2.8880e-09
2.0775e+03,2.9119e-09
2.0800e+03,2.9359e-09
2.0825e+03,2.9038e-09
2.0850e+03,2.8718e-09
2.0875e+03,2.8398e-09
2.0900e+03,2.8078e-09
2.0925e+03,2.7757e-09
2.0950e+03,2.7437e-09
2.0975e+03,2.7117e-09
2.1000e+03,2.6796e-09
2.1025e+03,2.6661e-09
2.1050e+03,2.6525e-09
2.1075e+03,2.6389e-09
2.1100e+03,2.6253e-09
2.1125e+03,2.6117e-09
2.1150e+03,2.5982e-09
2.1175e+03,2.5846e-09
2.1200e+03,2.5710e-09
2.1225e+03,2.5356e-09
2.1250e+03,2.5003e-09
2.1275e+03,2.4650e-09
2.1300e+03,2.4296e-09
2.1325e+03,2.3943e-09
2.1350e+03,2.3590e-09
2.1375e+03,2.3236e-09
2.1400e+03,2.2883e-09
2.1425e+03,2.2938e-09
2.1450e+03,2.2993e-09
2.1475e+03,2.3048e-09
2.1500e+03,2.3103e-09
2.1525e+03,2.3159e-09
2.1550e+03,2.3214e-09
2.1575e+03,2.3269e-09
2.1600e+03,2.3324e-09
2.1625e+03,2.3332e-09
2.1650e+03,2.3339e-09
2.1675e+03,2.3347e-09
2.1700e+03,2.3354e-09
2.1725e+03,2.3361e-09
2.1750e+03,2.3368e-09
2.1775e+03,2.3376e-09
2.1800e+03,2.3383e-09
2.1825e+03,2.3483e-09
2.1850e+03,2.3582e-09
2.1875e+03,2.3681e-09
2.1900e+03,2.3781e-09
2.1925e+03,2.3880e-09
2.1950e+03,2.3980e-09
2.1975e+03,2.4079e-09
2.2000e+03,2.4178e-09
2.2025e+03,2.4012e-09
2.2050e+03,2.3846e-09
2.2075e+03,2.3680e-09
2.2100e+03,2.3514e-09
2.2125e+03,2.3348e-09
2.2150e+03,2.3182e-09
2.2175e+03,2.3016e-09
2.2200e+03,2.2850e-09
2.2225e+03,2.2729e-09
2.2250e+03,2.2607e-09
2.2275e+03,2.2486e-09
2.2300e+03,2.2364e-09
2.2325e+03,2.2243e-09
2.2350e+03,2.2122e-09
2.2375e+03,2.2000e-09
2.2400e+03,2.1878e-09
2.2425e+03,2.1742e-09
2.2450e+03,2.1606e-09
2.2475e+03,2.1470e-09
2.2500e+03,2.1334e-09
2.2525e+03,2.1197e-09
2.2550e+03,2.1061e-09
2.2575e+03,2.0925e-09
2.2600e+03,2.0789e-09
2.2625e+03,2.0962e-09
2.2650e+03,2.1136e-09
2.2675e+03,2.1309e-09
2.2700e+03,2.1482e-09
2.2725e+03,2.1656e-09
2.2750e+03,2.1829e-09
2.2775e+03,2.2003e-09
2.2800e+03,2.2176e-09
2.2825e+03,2.2058e-09
2.2850e+03,2.1940e-09
2.2875e+03,2.1822e-09
2.2900e+03,2.1704e-09
2.2925e+03,2.1587e-09
2.2950e+03,2.1469e-09
2.2975e+03,2.1351e-09
2.3000e+03,2.1233e-09
2.3025e+03,2.1020e-09
2.3050e+03,2.0806e-09
2.3075e+03,2.0593e-09
2.3100e+03,2.0379e-09
2.3125e+03,2.0166e-09
2.3150e+03,1.9952e-09
2.3175e+03,1.9739e-09
2.3200e+03,1.9525e-09
2.3225e+03,1.9359e-09
2.3250e+03,1.9193e-09
2.3275e+03,1.9027e-09
2.3300e+03,1.8861e-09
2.3325e+03,1.8695e-09
2.3350e+03,1.8529e-09
2.3375e+03,1.8363e-09
2.3400e+03,1.8197e-09
2.3425e+03,1.8087e-09
2.3450e+03,1.7976e-09
2.3475e+03,1.7866e-09
2.3500e+03,1.7755e-09
2.3525e+03,1.7645e-09
2.3550e+03,1.7535e-09
2.3575e+03,1.7424e-09
2.3600e+03,1.7313e-09
2.3625e+03,1.7295e-09
2.3650e+03,1.7277e-09
2.3675e+03,1.7258e-09
2.3700e+03,1.7240e-09
2.3725e+03,1.7222e-09
2.3750e+03,1.7203e-09
2.3775e+03,1.7185e-09
2.3800e+03,1.7166e-09
2.3825e+03,1.7015e-09
2.3850e+03,1.6865e-09
