# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,0.0000e+00
5.1600e+02,0.0000e+00
5.4000e+02,0.0000e+00
5.6400e+02,0.0000e+00
5.8700e+02,0.0000e+00
6.1200e+02,0.0000e+00
6.4000e+02,0.0000e+00
6.7100e+02,0.0000e+00
7.0500e+02,0.0000e+00
7.3600e+02,0.0000e+00
7.7000e+02,0.0000e+00
8.1000e+02,0.0000e+00
8.5000e+02,0.0000e+00
8.9000e+02,0.0000e+00
9.2000e+02,5.3001e-20
9.4000e+02,1.5318e-19
9.6200e+02,2.8982e-19
9.8700e+02,5.8205e-19
1.0120e+03,1.0746e-18
1.0370e+03,1.8544e-18
1.0620e+03,3.2865e-18
1.0870e+03,5.5502e-18
1.1120e+03,2.6689e-16
1.1200e+03,3.1710e-16
1.1400e+03,4.4086e-16
1.1600e+03,6.8438e-16
1.1800e+03,9.4582e-16
1.2000e+03,1.2817e-15
1.2200e+03,1.8917e-15
1.2400e+03,3.9927e-15
1.2600e+03,6.9091e-15
1.2800e+03,9.3318e-15
1.3000e+03,1.2480e-14
1.3200e+03,1.6137e-14
1.3400e+03,2.0394e-14
1.3600e+03,2.5781e-14
1.3800e+03,3.2783e-14
1.4000e+03,4.2089e-14
1.4200e+03,5.2804e-14
1.4400e+03,6.5954e-14
1.4600e+03,8.3429e-14
1.4800e+03,1.0251e-13
1.5000e+03,1.2892e-13
1.5200e+03,3.7666e-13
1.5400e+03,5.8132e-13
1.5600e+03,5.7683e-13
1.5800e+03,7.6278e-13
1.6000e+03,9.5626e-13
1.6200e+03,1.1174e-12
1.6400e+03,1.2348e-12
1.6600e+03,1.2878e-12
1.6800e+03,3.3025e-11
1.7000e+03,4.9170e-11
1.7200e+03,5.9465e-11
1.7400e+03,7.8269e-11
1.7600e+03,7.4949e-11
1.7800e+03,9.8358e-11
1.8000e+03,8.3568e-11
1.8200e+03,5.8457e-11
1.8400e+03,6.8909e-11
1.8600e+03,9.9041e-11
1.8800e+03,1.1098e-10
1.9000e+03,1.2382e-10
1.9200e+03,1.4103e-10
1.9400e+03,1.1541e-10
1.9600e+03,1.2194e-10
1.9800e+03,1.6458e-10
2.0000e+03,1.6134e-10
2.0025e+03,1.5859e-10
2.0050e+03,1.5583e-10
2.0075e+03,1.5308e-10
2.0100e+03,1.5033e-10
2.0125e+03,1.4758e-10
2.0150e+03,1.4482e-10
2.0175e+03,1.4207e-10
2.0200e+03,1.3931e-10
2.0225e+03,1.4087e-10
2.0250e+03,1.4243e-10
2.0275e+03,1.4398e-10
2.0300e+03,1.4553e-10
2.0325e+03,1.4709e-10
2.0350e+03,1.4865e-10
2.0375e+03,1.5020e-10
2.0400e+03,1.5175e-10
2.0425e+03,1.4996e-10
2.0450e+03,1.4816e-10
2.0475e+03,1.4636e-10
2.0500e+03,1.4456e-10
2.0525e+03,1.4277e-10
2.0550e+03,1.4097e-10
2.0575e+03,1.3917e-10
2.0600e+03,1.3738e-10
2.0625e+03,1.7253e-10
2.0650e+03,2.0768e-10
2.0675e+03,2.4283e-10
2.0700e+03,2.7799e-10
2.0725e+03,3.1314e-10
2.0750e+03,3.4829e-10
2.0775e+03,3.8346e-10
2.0800e+03,4.1859e-10
2.0825e+03,4.1446e-10
2.0850e+03,4.1033e-10
2.0875e+03,4.0621e-10
2.0900e+03,4.0208e-10
2.0925e+03,3.9795e-10
2.0950e+03,3.9383e-10
2.0975e+03,3.8970e-10
2.1000e+03,3.8557e-10
2.1025e+03,3.9149e-10
2.1050e+03,3.9737e-10
2.1075e+03,4.0329e-10
2.1100e+03,4.0916e-10
2.1125e+03,4.1504e-10
2.1150e+03,4.2096e-10
2.1175e+03,4.2684e-10
2.1200e+03,4.3276e-10
2.1225e+03,4.2819e-10
2.1250e+03,4.2366e-10
2.1275e+03,4.1913e-10
2.1300e+03,4.1457e-10
2.1325e+03,4.1004e-10
2.1350e+03,4.0548e-10
2.1375e+03,4.0095e-10
2.1400e+03,3.9642e-10
2.1425e+03,4.0197e-10
2.1450e+03,4.0756e-10
2.1475e+03,4.1315e-10
2.1500e+03,4.1873e-10
2.1525e+03,4.2432e-10
2.1550e+03,4.2991e-10
2.1575e+03,4.3550e-10
2.1600e+03,4.4108e-10
2.1625e+03,4.3721e-10
2.1650e+03,4.3338e-10
2.1675e+03,4.2951e-10
2.1700e+03,4.2567e-10
2.1725e+03,4.2184e-10
2.1750e+03,4.1797e-10
2.1775e+03,4.1413e-10
2.1800e+03,4.1026e-10
2.1825e+03,4.2067e-10
2.1850e+03,4.3108e-10
2.1875e+03,4.4148e-10
2.1900e+03,4.5189e-10
2.1925e+03,4.6230e-10
2.1950e+03,4.7271e-10
2.1975e+03,4.8308e-10
2.2000e+03,4.9349e-10
2.2025e+03,4.9422e-10
2.2050e+03,4.9495e-10
2.2075e+03,4.9568e-10
2.2100e+03,4.9641e-10
2.2125e+03,4.9714e-10
2.2150e+03,4.9787e-10
2.2175e+03,4.9860e-10
2.2200e+03,4.9933e-10
2.2225e+03,5.0554e-10
2.2250e+03,5.1175e-10
2.2275e+03,5.1796e-10
2.2300e+03,5.2413e-10
2.2325e+03,5.3034e-10
2.2350e+03,5.3655e-10
2.2375e+03,5.4275e-10
2.2400e+03,5.4896e-10
2.2425e+03,5.3720e-10
2.2450e+03,5.2541e-10
2.2475e+03,5.1361e-10
2.2500e+03,5.0181e-10
2.2525e+03,4.9002e-10
2.2550e+03,4.7822e-10
2.2575e+03,4.6646e-10
2.2600e+03,4.5467e-10
2.2625e+03,4.5569e-10
2.2650e+03,4.5675e-10
2.2675e+03,4.5777e-10
2.2700e+03,4.5883e-10
2.2725e+03,4.5985e-10
2.2750e+03,4.6091e-10
2.2775e+03,4.6194e-10
2.2800e+03,4.6299e-10
2.2825e+03,4.6164e-10
2.2850e+03,4.6029e-10
2.2875e+03,4.5894e-10
2.2900e+03,4.5755e-10
2.2925e+03,4.5624e-10
2.2950e+03,4.5489e-10
2.2975e+03,4.5350e-10
2.3000e+03,4.5215e-10
2.3025e+03,4.5142e-10
2.3050e+03,4.5072e-10
2.3075e+03,4.4999e-10
2.3100e+03,4.4926e-10
2.3125e+03,4.4853e-10
2.3150e+03,4.4780e-10
2.3175e+03,4.4707e-10
2.3200e+03,4.4634e-10
2.3225e+03,4.4010e-10
2.3250e+03,4.3385e-10
2.3275e+03,4.2761e-10
2.3300e+03,4.2136e-10
2.3325e+03,4.1512e-10
2.3350e+03,4.0887e-10
2.3375e+03,4.0263e-10
2.3400e+03,3.9642e-10
2.3425e+03,3.8809e-10
2.3450e+03,3.7977e-10
2.3475e+03,3.7144e-10
2.3500e+03,3.6312e-10
2.3525e+03,3.5479e-10
2.3550e+03,3.4647e-10
2.3575e+03,3.3815e-10
2.3600e+03,3.2983e-10
2.3625e+03,3.3503e-10
2.3650e+03,3.4023e-10
2.3675e+03,3.4543e-10
2.3700e+03,3.5064e-10
2.3725e+03,3.5584e-10
2.3750e+03,3.6104e-10
2.3775e+03,3.6625e-10
2.3800e+03,3.7144e-10
2.3825e+03,3.7042e-10
2.3850e+03,3.6936e-10
