# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,2.0860e-25
5.1600e+02,4.4415e-25
5.4000e+02,2.3523e-24
5.6400e+02,1.0870e-23
5.8700e+02,4.2776e-23
6.1200e+02,1.7481e-22
6.4000e+02,7.7158e-22
6.7100e+02,3.6305e-21
7.0500e+02,1.7720e-20
7.3600e+02,6.8066e-20
7.7000e+02,2.6761e-19
8.1000e+02,1.1701e-18
8.5000e+02,4.4718e-18
8.9000e+02,1.5127e-17
9.2000e+02,1.9671e-15
9.4000e+02,7.9626e-15
9.6200e+02,1.3564e-14
9.8700e+02,2.4667e-14
1.0120e+03,3.7583e-14
1.0370e+03,5.3522e-14
1.0620e+03,8.3385e-14
1.0870e+03,1.1924e-13
1.1120e+03,1.2696e-12
1.1200e+03,1.4094e-12
1.1400e+03,1.7262e-12
1.1600e+03,2.3101e-12
1.1800e+03,2.7805e-12
1.2000e+03,2.7807e-12
1.2200e+03,3.6838e-12
1.2400e+03,2.2483e-11
1.2600e+03,1.3403e-10
1.2800e+03,4.3003e-10
1.3000e+03,6.5475e-10
1.3200e+03,9.0882e-10
1.3400e+03,1.1851e-09
1.3600e+03,1.1359e-09
1.3800e+03,1.2560e-09
1.4000e+03,1.3591e-09
1.4200e+03,1.3591e-09
1.4400e+03,1.5830e-09
1.4600e+03,1.7772e-09
1.4800e+03,1.5102e-09
1.5000e+03,2.3845e-09
1.5200e+03,2.0502e-09
1.5400e+03,2.4689e-09
1.5600e+03,2.9063e-09
1.5800e+03,3.4639e-09
1.6000e+03,3.5853e-09
1.6200e+03,3.4154e-09
1.6400e+03,3.4639e-09
1.6600e+03,3.3128e-09
1.6800e+03,3.3371e-09
1.7000e+03,3.7491e-09
1.7200e+03,3.6889e-09
1.7400e+03,3.9864e-09
1.7600e+03,4.1623e-09
1.7800e+03,4.2368e-09
1.8000e+03,4.3116e-09
1.8200e+03,4.3860e-09
1.8400e+03,4.0462e-09
1.8600e+03,4.1740e-09
1.8800e+03,4.3262e-09
1.9000e+03,4.1806e-09
1.9200e+03,4.0773e-09
1.9400e+03,4.1623e-09
1.9600e+03,4.1503e-09
1.9800e+03,3.9499e-09
2.0000e+03,3.6641e-09
2.0025e+03,3.6468e-09
2.0050e+03,3.6294e-09
2.0075e+03,3.6121e-09
2.0100e+03,3.5947e-09
2.0125e+03,3.5773e-09
2.0150e+03,3.5600e-09
2.0175e+03,3.5426e-09
2.0200e+03,3.5252e-09
2.0225e+03,3.5298e-09
2.0250e+03,3.5343e-09
2.0275e+03,3.5389e-09
2.0300e+03,3.5434e-09
2.0325e+03,3.5480e-09
2.0350e+03,3.5525e-09
2.0375e+03,3.5571e-09
2.0400e+03,3.5616e-09
2.0425e+03,3.5639e-09
2.0450e+03,3.5662e-09
2.0475e+03,3.5684e-09
2.0500e+03,3.5707e-09
2.0525e+03,3.5730e-09
2.0550e+03,3.5753e-09
2.0575e+03,3.5776e-09
2.0600e+03,3.5798e-09
2.0625e+03,3.5722e-09
2.0650e+03,3.5645e-09
2.0675e+03,3.5568e-09
2.0700e+03,3.5492e-09
2.0725e+03,3.5415e-09
2.0750e+03,3.5339e-09
2.0775e+03,3.5262e-09
2.0800e+03,3.5185e-09
2.0825e+03,3.5072e-09
2.0850e+03,3.4958e-09
2.0875e+03,3.4844e-09
2.0900e+03,3.4730e-09
2.0925e+03,3.4617e-09
2.0950e+03,3.4503e-09
2.0975e+03,3.4389e-09
2.1000e+03,3.4276e-09
2.1025e+03,3.3881e-09
2.1050e+03,3.3486e-09
2.1075e+03,3.3092e-09
2.1100e+03,3.2698e-09
2.1125e+03,3.2304e-09
2.1150e+03,3.1909e-09
2.1175e+03,3.1515e-09
2.1200e+03,3.1120e-09
2.1225e+03,3.0938e-09
2.1250e+03,3.0756e-09
2.1275e+03,3.0574e-09
2.1300e+03,3.0392e-09
2.1325e+03,3.0210e-09
2.1350e+03,3.0028e-09
2.1375e+03,2.9846e-09
2.1400e+03,2.9664e-09
2.1425e+03,2.9786e-09
2.1450e+03,2.9908e-09
2.1475e+03,3.0030e-09
2.1500e+03,3.0153e-09
2.1525e+03,3.0275e-09
2.1550e+03,3.0397e-09
2.1575e+03,3.0519e-09
2.1600e+03,3.0641e-09
2.1625e+03,3.0526e-09
2.1650e+03,3.0412e-09
2.1675e+03,3.0297e-09
2.1700e+03,3.0183e-09
2.1725e+03,3.0068e-09
2.1750e+03,2.9954e-09
2.1775e+03,2.9839e-09
2.1800e+03,2.9725e-09
2.1825e+03,2.9679e-09
2.1850e+03,2.9634e-09
2.1875e+03,2.9588e-09
2.1900e+03,2.9543e-09
2.1925e+03,2.9497e-09
2.1950e+03,2.9452e-09
2.1975e+03,2.9406e-09
2.2000e+03,2.9361e-09
2.2025e+03,2.9081e-09
2.2050e+03,2.8801e-09
2.2075e+03,2.8521e-09
2.2100e+03,2.8241e-09
2.2125e+03,2.7961e-09
2.2150e+03,2.7681e-09
2.2175e+03,2.7402e-09
2.2200e+03,2.7122e-09
2.2225e+03,2.7251e-09
2.2250e+03,2.7379e-09
2.2275e+03,2.7509e-09
2.2300e+03,2.7638e-09
2.2325e+03,2.7766e-09
2.2350e+03,2.7895e-09
2.2375e+03,2.8024e-09
2.2400e+03,2.8153e-09
2.2425e+03,2.7864e-09
2.2450e+03,2.7575e-09
2.2475e+03,2.7286e-09
2.2500e+03,2.6997e-09
2.2525e+03,2.6708e-09
2.2550e+03,2.6420e-09
2.2575e+03,2.6131e-09
2.2600e+03,2.5841e-09
2.2625e+03,2.6062e-09
2.2650e+03,2.6282e-09
2.2675e+03,2.6501e-09
2.2700e+03,2.6721e-09
2.2725e+03,2.6941e-09
2.2750e+03,2.7161e-09
2.2775e+03,2.7381e-09
2.2800e+03,2.7601e-09
2.2825e+03,2.7329e-09
2.2850e+03,2.7056e-09
2.2875e+03,2.6784e-09
2.2900e+03,2.6512e-09
2.2925e+03,2.6240e-09
2.2950e+03,2.5967e-09
2.2975e+03,2.5695e-09
2.3000e+03,2.5423e-09
2.3025e+03,2.5263e-09
2.3050e+03,2.5103e-09
2.3075e+03,2.4943e-09
2.3100e+03,2.4783e-09
2.3125e+03,2.4623e-09
2.3150e+03,2.4463e-09
2.3175e+03,2.4303e-09
2.3200e+03,2.4142e-09
2.3225e+03,2.3930e-09
2.3250e+03,2.3718e-09
2.3275e+03,2.3506e-09
2.3300e+03,2.3293e-09
2.3325e+03,2.3081e-09
2.3350e+03,2.2868e-09
2.3375e+03,2.2656e-09
2.3400e+03,2.2444e-09
2.3425e+03,2.2512e-09
2.3450e+03,2.2580e-09
2.3475e+03,2.2649e-09
2.3500e+03,2.2717e-09
2.3525e+03,2.2785e-09
2.3550e+03,2.2853e-09
2.3575e+03,2.2922e-09
2.3600e+03,2.2990e-09
2.3625e+03,2.2763e-09
2.3650e+03,2.2536e-09
2.3675e+03,2.2309e-09
2.3700e+03,2.2083e-09
2.3725e+03,2.1856e-09
2.3750e+03,2.1629e-09
2.3775e+03,2.1402e-09
2.3800e+03,2.1175e-09
2.3825e+03,2.1107e-09
2.3850e+03,2.1039e-09
