# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,0.0000e+00
5.1600e+02,0.0000e+00
5.4000e+02,0.0000e+00
5.6400e+02,0.0000e+00
5.8700e+02,0.0000e+00
6.1200e+02,0.0000e+00
6.4000e+02,0.0000e+00
6.7100e+02,0.0000e+00
7.0500e+02,0.0000e+00
7.3600e+02,0.0000e+00
7.7000e+02,0.0000e+00
8.1000e+02,0.0000e+00
8.5000e+02,0.0000e+00
8.9000e+02,0.0000e+00
9.2000e+02,1.0903e-19
9.4000e+02,3.2975e-19
9.6200e+02,6.6117e-19
9.8700e+02,1.4037e-18
1.0120e+03,2.7425e-18
1.0370e+03,4.9830e-18
1.0620e+03,9.2620e-18
1.0870e+03,1.6479e-17
1.1120e+03,6.2745e-16
1.1200e+03,7.8532e-16
1.1400e+03,1.0942e-15
1.1600e+03,1.7002e-15
1.1800e+03,2.3556e-15
1.2000e+03,3.1964e-15
1.2200e+03,4.7178e-15
1.2400e+03,9.7172e-15
1.2600e+03,1.6626e-14
1.2800e+03,2.2461e-14
1.3000e+03,3.0083e-14
1.3200e+03,3.8939e-14
1.3400e+03,4.9245e-14
1.3600e+03,6.2325e-14
1.3800e+03,7.9383e-14
1.4000e+03,1.0204e-13
1.4200e+03,1.2827e-13
1.4400e+03,1.6058e-13
1.4600e+03,2.0345e-13
1.4800e+03,2.5055e-13
1.5000e+03,3.1568e-13
1.5200e+03,1.0037e-12
1.5400e+03,1.5808e-12
1.5600e+03,1.5787e-12
1.5800e+03,2.0777e-12
1.6000e+03,2.6158e-12
1.6200e+03,3.0739e-12
1.6400e+03,3.4180e-12
1.6600e+03,3.5884e-12
1.6800e+03,8.5989e-11
1.7000e+03,1.2828e-10
1.7200e+03,1.5609e-10
1.7400e+03,2.0635e-10
1.7600e+03,1.9729e-10
1.7800e+03,2.6120e-10
1.8000e+03,2.2328e-10
1.8200e+03,1.5683e-10
1.8400e+03,1.8239e-10
1.8600e+03,2.6076e-10
1.8800e+03,2.9289e-10
1.9000e+03,3.2826e-10
1.9200e+03,3.7620e-10
1.9400e+03,3.0774e-10
1.9600e+03,3.2257e-10
1.9800e+03,4.4437e-10
2.0000e+03,4.3871e-10
2.0025e+03,4.3122e-10
2.0050e+03,4.2373e-10
2.0075e+03,4.1624e-10
2.0100e+03,4.0875e-10
2.0125e+03,4.0126e-10
2.0150e+03,3.9377e-10
2.0175e+03,3.8628e-10
2.0200e+03,3.7879e-10
2.0225e+03,3.8325e-10
2.0250e+03,3.8771e-10
2.0275e+03,3.9217e-10
2.0300e+03,3.9662e-10
2.0325e+03,4.0108e-10
2.0350e+03,4.0550e-10
2.0375e+03,4.0996e-10
2.0400e+03,4.1442e-10
2.0425e+03,4.0999e-10
2.0450e+03,4.0557e-10
2.0475e+03,4.0115e-10
2.0500e+03,3.9673e-10
2.0525e+03,3.9231e-10
2.0550e+03,3.8793e-10
2.0575e+03,3.8351e-10
2.0600e+03,3.7909e-10
2.0625e+03,3.8807e-10
2.0650e+03,3.9706e-10
2.0675e+03,4.0605e-10
2.0700e+03,4.1504e-10
2.0725e+03,4.2402e-10
2.0750e+03,4.3305e-10
2.0775e+03,4.4204e-10
2.0800e+03,4.5102e-10
2.0825e+03,4.5205e-10
2.0850e+03,4.5311e-10
2.0875e+03,4.5413e-10
2.0900e+03,4.5519e-10
2.0925e+03,4.5621e-10
2.0950e+03,4.5723e-10
2.0975e+03,4.5829e-10
2.1000e+03,4.5932e-10
2.1025e+03,4.6239e-10
2.1050e+03,4.6549e-10
2.1075e+03,4.6856e-10
2.1100e+03,4.7163e-10
2.1125e+03,4.7470e-10
2.1150e+03,4.7780e-10
2.1175e+03,4.8087e-10
2.1200e+03,4.8394e-10
2.1225e+03,4.8675e-10
2.1250e+03,4.8957e-10
2.1275e+03,4.9234e-10
2.1300e+03,4.9516e-10
2.1325e+03,4.9797e-10
2.1350e+03,5.0075e-10
2.1375e+03,5.0356e-10
2.1400e+03,5.0637e-10
2.1425e+03,5.0703e-10
2.1450e+03,5.0769e-10
2.1475e+03,5.0835e-10
2.1500e+03,5.0900e-10
2.1525e+03,5.0966e-10
2.1550e+03,5.1032e-10
2.1575e+03,5.1098e-10
2.1600e+03,5.1163e-10
2.1625e+03,5.1686e-10
2.1650e+03,5.2208e-10
2.1675e+03,5.2727e-10
2.1700e+03,5.3250e-10
2.1725e+03,5.3772e-10
2.1750e+03,5.4295e-10
2.1775e+03,5.4817e-10
2.1800e+03,5.5339e-10
2.1825e+03,5.6483e-10
2.1850e+03,5.7623e-10
2.1875e+03,5.8763e-10
2.1900e+03,5.9906e-10
2.1925e+03,6.1046e-10
2.1950e+03,6.2190e-10
2.1975e+03,6.3330e-10
2.2000e+03,6.4470e-10
2.2025e+03,6.4265e-10
2.2050e+03,6.4057e-10
2.2075e+03,6.3848e-10
2.2100e+03,6.3640e-10
2.2125e+03,6.3436e-10
2.2150e+03,6.3227e-10
2.2175e+03,6.3019e-10
2.2200e+03,6.2811e-10
2.2225e+03,6.2844e-10
2.2250e+03,6.2873e-10
2.2275e+03,6.2906e-10
2.2300e+03,6.2935e-10
2.2325e+03,6.2968e-10
2.2350e+03,6.2997e-10
2.2375e+03,6.3030e-10
2.2400e+03,6.3059e-10
2.2425e+03,6.3439e-10
2.2450e+03,6.3823e-10
2.2475e+03,6.4203e-10
2.2500e+03,6.4583e-10
2.2525e+03,6.4963e-10
2.2550e+03,6.5343e-10
2.2575e+03,6.5723e-10
2.2600e+03,6.6103e-10
2.2625e+03,6.4966e-10
2.2650e+03,6.3826e-10
2.2675e+03,6.2690e-10
2.2700e+03,6.1550e-10
2.2725e+03,6.0414e-10
2.2750e+03,5.9274e-10
2.2775e+03,5.8138e-10
2.2800e+03,5.7002e-10
2.2825e+03,5.7897e-10
2.2850e+03,5.8792e-10
2.2875e+03,5.9687e-10
2.2900e+03,6.0582e-10
2.2925e+03,6.1481e-10
2.2950e+03,6.2376e-10
2.2975e+03,6.3271e-10
2.3000e+03,6.4166e-10
2.3025e+03,6.3962e-10
2.3050e+03,6.3757e-10
2.3075e+03,6.3556e-10
2.3100e+03,6.3352e-10
2.3125e+03,6.3147e-10
2.3150e+03,6.2942e-10
2.3175e+03,6.2738e-10
2.3200e+03,6.2533e-10
2.3225e+03,6.1532e-10
2.3250e+03,6.0527e-10
2.3275e+03,5.9526e-10
2.3300e+03,5.8522e-10
2.3325e+03,5.7521e-10
2.3350e+03,5.6516e-10
2.3375e+03,5.5511e-10
2.3400e+03,5.4510e-10
2.3425e+03,5.3399e-10
2.3450e+03,5.2289e-10
2.3475e+03,5.1178e-10
2.3500e+03,5.0067e-10
2.3525e+03,4.8960e-10
2.3550e+03,4.7850e-10
2.3575e+03,4.6739e-10
2.3600e+03,4.5628e-10
2.3625e+03,4.5351e-10
2.3650e+03,4.5073e-10
2.3675e+03,4.4799e-10
2.3700e+03,4.4521e-10
2.3725e+03,4.4244e-10
2.3750e+03,4.3966e-10
2.3775e+03,4.3692e-10
2.3800e+03,4.3414e-10
2.3825e+03,4.1997e-10
2.3850e+03,4.0579e-10
