# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,0.0000e+00
5.1600e+02,0.0000e+00
5.4000e+02,0.0000e+00
5.6400e+02,0.0000e+00
5.8700e+02,0.0000e+00
6.1200e+02,0.0000e+00
6.4000e+02,0.0000e+00
6.7100e+02,0.0000e+00
7.0500e+02,0.0000e+00
7.3600e+02,0.0000e+00
7.7000e+02,0.0000e+00
8.1000e+02,0.0000e+00
8.5000e+02,0.0000e+00
8.9000e+02,0.0000e+00
9.2000e+02,9.0558e-20
9.4000e+02,2.7919e-19
9.6200e+02,5.0768e-19
9.8700e+02,9.7600e-19
1.0120e+03,1.6950e-18
1.0370e+03,2.7489e-18
1.0620e+03,4.6730e-18
1.0870e+03,7.4950e-18
1.1120e+03,3.0255e-16
1.1200e+03,3.3125e-16
1.1400e+03,4.6012e-16
1.1600e+03,7.1401e-16
1.1800e+03,9.8578e-16
1.2000e+03,1.3351e-15
1.2200e+03,1.9706e-15
1.2400e+03,4.1997e-15
1.2600e+03,7.2999e-15
1.2800e+03,9.8581e-15
1.3000e+03,1.3176e-14
1.3200e+03,1.7030e-14
1.3400e+03,2.1517e-14
1.3600e+03,2.7188e-14
1.3800e+03,3.4550e-14
1.4000e+03,4.4338e-14
1.4200e+03,5.5581e-14
1.4400e+03,6.9363e-14
1.4600e+03,8.7684e-14
1.4800e+03,1.0765e-13
1.5000e+03,1.3528e-13
1.5200e+03,3.8150e-13
1.5400e+03,5.8338e-13
1.5600e+03,5.7722e-13
1.5800e+03,7.6496e-13
1.6000e+03,9.5715e-13
1.6200e+03,1.1154e-12
1.6400e+03,1.2291e-12
1.6600e+03,1.2779e-12
1.6800e+03,3.3788e-11
1.7000e+03,5.0264e-11
1.7200e+03,6.0625e-11
1.7400e+03,7.9643e-11
1.7600e+03,7.6317e-11
1.7800e+03,9.9774e-11
1.8000e+03,8.4537e-11
1.8200e+03,5.9028e-11
1.8400e+03,7.0005e-11
1.8600e+03,1.0085e-10
1.8800e+03,1.1289e-10
1.9000e+03,1.2569e-10
1.9200e+03,1.4278e-10
1.9400e+03,1.1686e-10
1.9600e+03,1.2390e-10
1.9800e+03,1.6570e-10
2.0000e+03,1.6193e-10
2.0025e+03,1.5917e-10
2.0050e+03,1.5640e-10
2.0075e+03,1.5364e-10
2.0100e+03,1.5088e-10
2.0125e+03,1.4811e-10
2.0150e+03,1.4535e-10
2.0175e+03,1.4259e-10
2.0200e+03,1.3982e-10
2.0225e+03,1.4135e-10
2.0250e+03,1.4287e-10
2.0275e+03,1.4439e-10
2.0300e+03,1.4592e-10
2.0325e+03,1.4744e-10
2.0350e+03,1.4896e-10
2.0375e+03,1.5048e-10
2.0400e+03,1.5201e-10
2.0425e+03,1.5012e-10
2.0450e+03,1.4824e-10
2.0475e+03,1.4635e-10
2.0500e+03,1.4447e-10
2.0525e+03,1.4259e-10
2.0550e+03,1.4071e-10
2.0575e+03,1.3882e-10
2.0600e+03,1.3694e-10
2.0625e+03,1.6736e-10
2.0650e+03,1.9777e-10
2.0675e+03,2.2819e-10
2.0700e+03,2.5862e-10
2.0725e+03,2.8903e-10
2.0750e+03,3.1945e-10
2.0775e+03,3.4987e-10
2.0800e+03,3.8029e-10
2.0825e+03,3.8977e-10
2.0850e+03,3.9922e-10
2.0875e+03,4.0870e-10
2.0900e+03,4.1818e-10
2.0925e+03,4.2763e-10
2.0950e+03,4.3711e-10
2.0975e+03,4.4659e-10
2.1000e+03,4.5604e-10
2.1025e+03,4.6410e-10
2.1050e+03,4.7212e-10
2.1075e+03,4.8018e-10
2.1100e+03,4.8820e-10
2.1125e+03,4.9626e-10
2.1150e+03,5.0428e-10
2.1175e+03,5.1234e-10
2.1200e+03,5.2037e-10
2.1225e+03,5.2704e-10
2.1250e+03,5.3368e-10
2.1275e+03,5.4031e-10
2.1300e+03,5.4695e-10
2.1325e+03,5.5359e-10
2.1350e+03,5.6023e-10
2.1375e+03,5.6686e-10
2.1400e+03,5.7350e-10
2.1425e+03,5.7864e-10
2.1450e+03,5.8378e-10
2.1475e+03,5.8893e-10
2.1500e+03,5.9407e-10
2.1525e+03,5.9921e-10
2.1550e+03,6.0435e-10
2.1575e+03,6.0950e-10
2.1600e+03,6.1464e-10
2.1625e+03,6.1325e-10
2.1650e+03,6.1187e-10
2.1675e+03,6.1048e-10
2.1700e+03,6.0909e-10
2.1725e+03,6.0771e-10
2.1750e+03,6.0632e-10
2.1775e+03,6.0494e-10
2.1800e+03,6.0355e-10
2.1825e+03,6.0220e-10
2.1850e+03,6.0085e-10
2.1875e+03,5.9950e-10
2.1900e+03,5.9815e-10
2.1925e+03,5.9680e-10
2.1950e+03,5.9545e-10
2.1975e+03,5.9411e-10
2.2000e+03,5.9276e-10
2.2025e+03,5.9192e-10
2.2050e+03,5.9108e-10
2.2075e+03,5.9020e-10
2.2100e+03,5.8936e-10
2.2125e+03,5.8849e-10
2.2150e+03,5.8765e-10
2.2175e+03,5.8681e-10
2.2200e+03,5.8594e-10
2.2225e+03,5.9071e-10
2.2250e+03,5.9549e-10
2.2275e+03,6.0027e-10
2.2300e+03,6.0508e-10
2.2325e+03,6.0986e-10
2.2350e+03,6.1464e-10
2.2375e+03,6.1941e-10
2.2400e+03,6.2419e-10
2.2425e+03,6.2350e-10
2.2450e+03,6.2281e-10
2.2475e+03,6.2215e-10
2.2500e+03,6.2146e-10
2.2525e+03,6.2076e-10
2.2550e+03,6.2007e-10
2.2575e+03,6.1941e-10
2.2600e+03,6.1872e-10
2.2625e+03,6.1103e-10
2.2650e+03,6.0333e-10
2.2675e+03,5.9564e-10
2.2700e+03,5.8791e-10
2.2725e+03,5.8021e-10
2.2750e+03,5.7252e-10
2.2775e+03,5.6482e-10
2.2800e+03,5.5713e-10
2.2825e+03,5.6311e-10
2.2850e+03,5.6909e-10
2.2875e+03,5.7507e-10
2.2900e+03,5.8101e-10
2.2925e+03,5.8699e-10
2.2950e+03,5.9297e-10
2.2975e+03,5.9896e-10
2.3000e+03,6.0494e-10
2.3025e+03,6.0512e-10
2.3050e+03,6.0530e-10
2.3075e+03,6.0548e-10
2.3100e+03,6.0567e-10
2.3125e+03,6.0585e-10
2.3150e+03,6.0607e-10
2.3175e+03,6.0625e-10
2.3200e+03,6.0643e-10
2.3225e+03,5.9498e-10
2.3250e+03,5.8357e-10
2.3275e+03,5.7211e-10
2.3300e+03,5.6066e-10
2.3325e+03,5.4925e-10
2.3350e+03,5.3780e-10
2.3375e+03,5.2635e-10
2.3400e+03,5.1493e-10
2.3425e+03,5.0571e-10
2.3450e+03,4.9648e-10
2.3475e+03,4.8725e-10
2.3500e+03,4.7803e-10
2.3525e+03,4.6884e-10
2.3550e+03,4.5961e-10
2.3575e+03,4.5038e-10
2.3600e+03,4.4116e-10
2.3625e+03,4.3963e-10
2.3650e+03,4.3809e-10
2.3675e+03,4.3656e-10
2.3700e+03,4.3503e-10
2.3725e+03,4.3350e-10
2.3750e+03,4.3193e-10
2.3775e+03,4.3040e-10
2.3800e+03,4.2887e-10
2.3825e+03,4.2562e-10
2.3850e+03,4.2238e-10
