# wavelength, f_lambda
2.2900e+02,9.4649e-25
2.3400e+02,2.6588e-24
2.4300e+02,1.4141e-23
2.5200e+02,6.6185e-23
2.5600e+02,1.2551e-22
2.6000e+02,2.3780e-22
2.6600e+02,5.8936e-22
2.7500e+02,2.1317e-21
2.8300e+02,6.2324e-21
2.9300e+02,2.1848e-20
3.0100e+02,5.6237e-20
3.0900e+02,1.3689e-19
3.2500e+02,7.1579e-19
3.4200e+02,3.4690e-18
3.5100e+02,7.4971e-18
3.5600e+02,1.1299e-17
3.6500e+02,2.2982e-17
3.7500e+02,4.8432e-17
3.8400e+02,9.1529e-17
4.0000e+02,2.6304e-16
4.1500e+02,6.5437e-16
4.2500e+02,1.1545e-15
4.4500e+02,3.3189e-15
4.7200e+02,1.1821e-14
4.9400e+02,2.9748e-14
5.0600e+02,6.3051e-13
5.1600e+02,1.0117e-12
5.4000e+02,2.0532e-12
5.6400e+02,3.8895e-12
5.8700e+02,5.8489e-12
6.1200e+02,1.0772e-11
6.4000e+02,1.7391e-11
6.7100e+02,2.8235e-11
7.0500e+02,4.7165e-11
7.3600e+02,6.9116e-11
7.7000e+02,1.0615e-10
8.1000e+02,1.5852e-10
8.5000e+02,2.2195e-10
8.9000e+02,3.2084e-10
9.2000e+02,1.7395e-09
9.4000e+02,3.0228e-08
9.6200e+02,6.8499e-08
9.8700e+02,9.6152e-08
1.0120e+03,1.0633e-07
1.0370e+03,1.1964e-07
1.0620e+03,1.3689e-07
1.0870e+03,1.2658e-07
1.1120e+03,1.2986e-07
1.1200e+03,1.3381e-07
1.1400e+03,1.3650e-07
1.1600e+03,1.3668e-07
1.1800e+03,1.2215e-07
1.2000e+03,7.3460e-08
1.2200e+03,1.5836e-08
1.2400e+03,9.8310e-08
1.2600e+03,1.0668e-07
1.2800e+03,1.1236e-07
1.3000e+03,9.3261e-08
1.3200e+03,1.0533e-07
1.3400e+03,9.7097e-08
1.3600e+03,9.2622e-08
1.3800e+03,8.4893e-08
1.4000e+03,7.4034e-08
1.4200e+03,8.2979e-08
1.4400e+03,8.8151e-08
1.4600e+03,8.6876e-08
1.4800e+03,8.1766e-08
1.5000e+03,7.7931e-08
1.5200e+03,7.5378e-08
1.5400e+03,7.5378e-08
1.5600e+03,7.2120e-08
1.5800e+03,6.9563e-08
1.6000e+03,6.2466e-08
1.6200e+03,6.1126e-08
1.6400e+03,6.1126e-08
1.6600e+03,5.5445e-08
1.6800e+03,5.8002e-08
1.7000e+03,5.5576e-08
1.7200e+03,5.4679e-08
1.7400e+03,5.1868e-08
1.7600e+03,4.9805e-08
1.7800e+03,4.7738e-08
1.8000e+03,4.5672e-08
1.8200e+03,4.3631e-08
1.8400e+03,4.0046e-08
1.8600e+03,4.1513e-08
1.8800e+03,3.7936e-08
1.9000e+03,3.6795e-08
1.9200e+03,3.4686e-08
1.9400e+03,3.2834e-08
1.9600e+03,3.3274e-08
1.9800e+03,3.0598e-08
2.0000e+03,3.1677e-08
2.0025e+03,3.1358e-08
2.0050e+03,3.1039e-08
2.0075e+03,3.0719e-08
2.0100e+03,3.0400e-08
2.0125e+03,3.0081e-08
2.0150e+03,2.9761e-08
2.0175e+03,2.9442e-08
2.0200e+03,2.9122e-08
2.0225e+03,2.8939e-08
2.0250e+03,2.8755e-08
2.0275e+03,2.8571e-08
2.0300e+03,2.8388e-08
2.0325e+03,2.8204e-08
2.0350e+03,2.8020e-08
2.0375e+03,2.7837e-08
2.0400e+03,2.7653e-08
2.0425e+03,2.7597e-08
2.0450e+03,2.7541e-08
2.0475e+03,2.7485e-08
2.0500e+03,2.7430e-08
2.0525e+03,2.7374e-08
2.0550e+03,2.7318e-08
2.0575e+03,2.7262e-08
2.0600e+03,2.7206e-08
2.0625e+03,2.7054e-08
2.0650e+03,2.6903e-08
2.0675e+03,2.6751e-08
2.0700e+03,2.6599e-08
2.0725e+03,2.6447e-08
2.0750e+03,2.6296e-08
2.0775e+03,2.6144e-08
2.0800e+03,2.5992e-08
2.0825e+03,2.5968e-08
2.0850e+03,2.5944e-08
2.0875e+03,2.5920e-08
2.0900e+03,2.5896e-08
2.0925e+03,2.5873e-08
2.0950e+03,2.5849e-08
2.0975e+03,2.5825e-08
2.1000e+03,2.5801e-08
2.1025e+03,2.5777e-08
2.1050e+03,2.5753e-08
2.1075e+03,2.5729e-08
2.1100e+03,2.5705e-08
2.1125e+03,2.5681e-08
2.1150e+03,2.5657e-08
2.1175e+03,2.5633e-08
2.1200e+03,2.5609e-08
2.1225e+03,2.5474e-08
2.1250e+03,2.5339e-08
2.1275e+03,2.5204e-08
2.1300e+03,2.5069e-08
2.1325e+03,2.4934e-08
2.1350e+03,2.4799e-08
2.1375e+03,2.4664e-08
2.1400e+03,2.4530e-08
2.1425e+03,2.4506e-08
2.1450e+03,2.4482e-08
2.1475e+03,2.4458e-08
2.1500e+03,2.4434e-08
2.1525e+03,2.4410e-08
2.1550e+03,2.4386e-08
2.1575e+03,2.4362e-08
2.1600e+03,2.4338e-08
2.1625e+03,2.4249e-08
2.1650e+03,2.4160e-08
2.1675e+03,2.4072e-08
2.1700e+03,2.3983e-08
2.1725e+03,2.3895e-08
2.1750e+03,2.3806e-08
2.1775e+03,2.3717e-08
2.1800e+03,2.3629e-08
2.1825e+03,2.3542e-08
2.1850e+03,2.3454e-08
2.1875e+03,2.3368e-08
2.1900e+03,2.3280e-08
2.1925e+03,2.3193e-08
2.1950e+03,2.3107e-08
2.1975e+03,2.3019e-08
2.2000e+03,2.2933e-08
2.2025e+03,2.2860e-08
2.2050e+03,2.2787e-08
2.2075e+03,2.2715e-08
2.2100e+03,2.2642e-08
2.2125e+03,2.2569e-08
2.2150e+03,2.2496e-08
2.2175e+03,2.2424e-08
2.2200e+03,2.2351e-08
2.2225e+03,2.2351e-08
2.2250e+03,2.2351e-08
2.2275e+03,2.2351e-08
2.2300e+03,2.2351e-08
2.2325e+03,2.2351e-08
2.2350e+03,2.2351e-08
2.2375e+03,2.2351e-08
2.2400e+03,2.2351e-08
2.2425e+03,2.2272e-08
2.2450e+03,2.2193e-08
2.2475e+03,2.2114e-08
2.2500e+03,2.2035e-08
2.2525e+03,2.1956e-08
2.2550e+03,2.1877e-08
2.2575e+03,2.1798e-08
2.2600e+03,2.1719e-08
2.2625e+03,2.1639e-08
2.2650e+03,2.1559e-08
2.2675e+03,2.1479e-08
2.2700e+03,2.1399e-08
2.2725e+03,2.1320e-08
2.2750e+03,2.1240e-08
2.2775e+03,2.1160e-08
2.2800e+03,2.1080e-08
2.2825e+03,2.1048e-08
2.2850e+03,2.1016e-08
2.2875e+03,2.0984e-08
2.2900e+03,2.0952e-08
2.2925e+03,2.0920e-08
2.2950e+03,2.0888e-08
2.2975e+03,2.0857e-08
2.3000e+03,2.0825e-08
2.3025e+03,2.0815e-08
2.3050e+03,2.0807e-08
2.3075e+03,2.0798e-08
2.3100e+03,2.0789e-08
