# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,0.0000e+00
5.1600e+02,0.0000e+00
5.4000e+02,0.0000e+00
5.6400e+02,0.0000e+00
5.8700e+02,0.0000e+00
6.1200e+02,0.0000e+00
6.4000e+02,0.0000e+00
6.7100e+02,0.0000e+00
7.0500e+02,0.0000e+00
7.3600e+02,0.0000e+00
7.7000e+02,0.0000e+00
8.1000e+02,0.0000e+00
8.5000e+02,0.0000e+00
8.9000e+02,0.0000e+00
9.2000e+02,9.9699e-20
9.4000e+02,3.0737e-19
9.6200e+02,5.5890e-19
9.8700e+02,1.0745e-18
1.0120e+03,1.8661e-18
1.0370e+03,3.0263e-18
1.0620e+03,5.1449e-18
1.0870e+03,8.2516e-18
1.1120e+03,3.3309e-16
1.1200e+03,3.6468e-16
1.1400e+03,5.0657e-16
1.1600e+03,7.8606e-16
1.1800e+03,1.0853e-15
1.2000e+03,1.4699e-15
1.2200e+03,2.1695e-15
1.2400e+03,4.6237e-15
1.2600e+03,8.0364e-15
1.2800e+03,1.0853e-14
1.3000e+03,1.4506e-14
1.3200e+03,1.8749e-14
1.3400e+03,2.3689e-14
1.3600e+03,2.9933e-14
1.3800e+03,3.8039e-14
1.4000e+03,4.8812e-14
1.4200e+03,6.1193e-14
1.4400e+03,7.6367e-14
1.4600e+03,9.6534e-14
1.4800e+03,1.1852e-13
1.5000e+03,1.4894e-13
1.5200e+03,4.2000e-13
1.5400e+03,6.4227e-13
1.5600e+03,6.3549e-13
1.5800e+03,8.4215e-13
1.6000e+03,1.0538e-12
1.6200e+03,1.2280e-12
1.6400e+03,1.3532e-12
1.6600e+03,1.4069e-12
1.6800e+03,3.7201e-11
1.7000e+03,5.5336e-11
1.7200e+03,6.6747e-11
1.7400e+03,8.7683e-11
1.7600e+03,8.4022e-11
1.7800e+03,1.0984e-10
1.8000e+03,9.3069e-11
1.8200e+03,6.4986e-11
1.8400e+03,7.7071e-11
1.8600e+03,1.1102e-10
1.8800e+03,1.2428e-10
1.9000e+03,1.3838e-10
1.9200e+03,1.5719e-10
1.9400e+03,1.2865e-10
1.9600e+03,1.3641e-10
1.9800e+03,1.8243e-10
2.0000e+03,1.7828e-10
2.0025e+03,1.7523e-10
2.0050e+03,1.7219e-10
2.0075e+03,1.6915e-10
2.0100e+03,1.6611e-10
2.0125e+03,1.6307e-10
2.0150e+03,1.6002e-10
2.0175e+03,1.5698e-10
2.0200e+03,1.5394e-10
2.0225e+03,1.5562e-10
2.0250e+03,1.5729e-10
2.0275e+03,1.5897e-10
2.0300e+03,1.6064e-10
2.0325e+03,1.6232e-10
2.0350e+03,1.6400e-10
2.0375e+03,1.6567e-10
2.0400e+03,1.6735e-10
2.0425e+03,1.6528e-10
2.0450e+03,1.6320e-10
2.0475e+03,1.6113e-10
2.0500e+03,1.5906e-10
2.0525e+03,1.5698e-10
2.0550e+03,1.5491e-10
2.0575e+03,1.5284e-10
2.0600e+03,1.5076e-10
2.0625e+03,1.8425e-10
2.0650e+03,2.1774e-10
2.0675e+03,2.5123e-10
2.0700e+03,2.8472e-10
2.0725e+03,3.1821e-10
2.0750e+03,3.5170e-10
2.0775e+03,3.8517e-10
2.0800e+03,4.1869e-10
2.0825e+03,4.2912e-10
2.0850e+03,4.3955e-10
2.0875e+03,4.4994e-10
2.0900e+03,4.6037e-10
2.0925e+03,4.7080e-10
2.0950e+03,4.8123e-10
2.0975e+03,4.9166e-10
2.1000e+03,5.0209e-10
2.1025e+03,5.1095e-10
2.1050e+03,5.1977e-10
2.1075e+03,5.2864e-10
2.1100e+03,5.3750e-10
2.1125e+03,5.4636e-10
2.1150e+03,5.5522e-10
2.1175e+03,5.6405e-10
2.1200e+03,5.7291e-10
2.1225e+03,5.8024e-10
2.1250e+03,5.8753e-10
2.1275e+03,5.9486e-10
2.1300e+03,6.0216e-10
2.1325e+03,6.0949e-10
2.1350e+03,6.1678e-10
2.1375e+03,6.2411e-10
2.1400e+03,6.3140e-10
2.1425e+03,6.3705e-10
2.1450e+03,6.4271e-10
2.1475e+03,6.4840e-10
2.1500e+03,6.5405e-10
2.1525e+03,6.5970e-10
2.1550e+03,6.6535e-10
2.1575e+03,6.7101e-10
2.1600e+03,6.7666e-10
2.1625e+03,6.7516e-10
2.1650e+03,6.7363e-10
2.1675e+03,6.7210e-10
2.1700e+03,6.7057e-10
2.1725e+03,6.6904e-10
2.1750e+03,6.6754e-10
2.1775e+03,6.6601e-10
2.1800e+03,6.6448e-10
2.1825e+03,6.6302e-10
2.1850e+03,6.6152e-10
2.1875e+03,6.6003e-10
2.1900e+03,6.5853e-10
2.1925e+03,6.5708e-10
2.1950e+03,6.5558e-10
2.1975e+03,6.5409e-10
2.2000e+03,6.5263e-10
2.2025e+03,6.5168e-10
2.2050e+03,6.5073e-10
2.2075e+03,6.4978e-10
2.2100e+03,6.4883e-10
2.2125e+03,6.4792e-10
2.2150e+03,6.4697e-10
2.2175e+03,6.4603e-10
2.2200e+03,6.4508e-10
2.2225e+03,6.5037e-10
2.2250e+03,6.5562e-10
2.2275e+03,6.6087e-10
2.2300e+03,6.6616e-10
2.2325e+03,6.7141e-10
2.2350e+03,6.7666e-10
2.2375e+03,6.8195e-10
2.2400e+03,6.8720e-10
2.2425e+03,6.8643e-10
2.2450e+03,6.8570e-10
2.2475e+03,6.8494e-10
2.2500e+03,6.8417e-10
2.2525e+03,6.8344e-10
2.2550e+03,6.8268e-10
2.2575e+03,6.8195e-10
2.2600e+03,6.8118e-10
2.2625e+03,6.7268e-10
2.2650e+03,6.6422e-10
2.2675e+03,6.5576e-10
2.2700e+03,6.4727e-10
2.2725e+03,6.3881e-10
2.2750e+03,6.3031e-10
2.2775e+03,6.2185e-10
2.2800e+03,6.1335e-10
2.2825e+03,6.1995e-10
2.2850e+03,6.2652e-10
2.2875e+03,6.3312e-10
2.2900e+03,6.3968e-10
2.2925e+03,6.4624e-10
2.2950e+03,6.5285e-10
2.2975e+03,6.5941e-10
2.3000e+03,6.6597e-10
2.3025e+03,6.6619e-10
2.3050e+03,6.6641e-10
2.3075e+03,6.6663e-10
2.3100e+03,6.6681e-10
2.3125e+03,6.6703e-10
2.3150e+03,6.6725e-10
2.3175e+03,6.6743e-10
2.3200e+03,6.6765e-10
2.3225e+03,6.5503e-10
2.3250e+03,6.4245e-10
2.3275e+03,6.2987e-10
2.3300e+03,6.1729e-10
2.3325e+03,6.0467e-10
2.3350e+03,5.9209e-10
2.3375e+03,5.7951e-10
2.3400e+03,5.6689e-10
2.3425e+03,5.5675e-10
2.3450e+03,5.4658e-10
2.3475e+03,5.3644e-10
2.3500e+03,5.2630e-10
2.3525e+03,5.1616e-10
2.3550e+03,5.0599e-10
2.3575e+03,4.9585e-10
2.3600e+03,4.8571e-10
2.3625e+03,4.8400e-10
2.3650e+03,4.8232e-10
2.3675e+03,4.8061e-10
2.3700e+03,4.7893e-10
2.3725e+03,4.7725e-10
2.3750e+03,4.7554e-10
2.3775e+03,4.7386e-10
2.3800e+03,4.7215e-10
2.3825e+03,4.6861e-10
2.3850e+03,4.6504e-10
