# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,2.0611e-16
5.1600e+02,3.3995e-16
5.4000e+02,8.9695e-16
5.6400e+02,2.1881e-15
5.8700e+02,4.4860e-15
6.1200e+02,1.0100e-14
6.4000e+02,2.1965e-14
6.7100e+02,4.8264e-14
7.0500e+02,1.0653e-13
7.3600e+02,2.0383e-13
7.7000e+02,3.9336e-13
8.1000e+02,7.8337e-13
8.5000e+02,1.4548e-12
8.9000e+02,2.5740e-12
9.2000e+02,4.2591e-11
9.4000e+02,5.2632e-10
9.6200e+02,4.2893e-09
9.8700e+02,1.4978e-08
1.0120e+03,1.4925e-08
1.0370e+03,1.6348e-08
1.0620e+03,2.7722e-08
1.0870e+03,2.4949e-08
1.1120e+03,3.3684e-08
1.1200e+03,3.4825e-08
1.1400e+03,3.7412e-08
1.1600e+03,3.8645e-08
1.1800e+03,3.2566e-08
1.2000e+03,1.7330e-08
1.2200e+03,1.1324e-08
1.2400e+03,2.8110e-08
1.2600e+03,3.7954e-08
1.2800e+03,3.8568e-08
1.3000e+03,3.6276e-08
1.3200e+03,3.9001e-08
1.3400e+03,3.9812e-08
1.3600e+03,3.9372e-08
1.3800e+03,4.0554e-08
1.4000e+03,3.8939e-08
1.4200e+03,3.8816e-08
1.4400e+03,4.1234e-08
1.4600e+03,4.1609e-08
1.4800e+03,3.9256e-08
1.5000e+03,3.8568e-08
1.5200e+03,3.8016e-08
1.5400e+03,3.7768e-08
1.5600e+03,3.7019e-08
1.5800e+03,3.5162e-08
1.6000e+03,3.2754e-08
1.6200e+03,3.0456e-08
1.6400e+03,2.9218e-08
1.6600e+03,2.8977e-08
1.6800e+03,2.9589e-08
1.7000e+03,2.8537e-08
1.7200e+03,2.6500e-08
1.7400e+03,2.5571e-08
1.7600e+03,2.5509e-08
1.7800e+03,2.5385e-08
1.8000e+03,2.0185e-08
1.8200e+03,2.0364e-08
1.8400e+03,1.9194e-08
1.8600e+03,1.9931e-08
1.8800e+03,1.8568e-08
1.9000e+03,1.7708e-08
1.9200e+03,1.8079e-08
1.9400e+03,1.7708e-08
1.9600e+03,1.7089e-08
1.9800e+03,1.6284e-08
2.0000e+03,1.5596e-08
2.0025e+03,1.5535e-08
2.0050e+03,1.5474e-08
2.0075e+03,1.5413e-08
2.0100e+03,1.5352e-08
2.0125e+03,1.5291e-08
2.0150e+03,1.5230e-08
2.0175e+03,1.5168e-08
2.0200e+03,1.5107e-08
2.0225e+03,1.5091e-08
2.0250e+03,1.5075e-08
2.0275e+03,1.5059e-08
2.0300e+03,1.5043e-08
2.0325e+03,1.5026e-08
2.0350e+03,1.5010e-08
2.0375e+03,1.4994e-08
2.0400e+03,1.4977e-08
2.0425e+03,1.4916e-08
2.0450e+03,1.4855e-08
2.0475e+03,1.4794e-08
2.0500e+03,1.4733e-08
2.0525e+03,1.4672e-08
2.0550e+03,1.4611e-08
2.0575e+03,1.4549e-08
2.0600e+03,1.4488e-08
2.0625e+03,1.4441e-08
2.0650e+03,1.4394e-08
2.0675e+03,1.4347e-08
2.0700e+03,1.4300e-08
2.0725e+03,1.4252e-08
2.0750e+03,1.4205e-08
2.0775e+03,1.4158e-08
2.0800e+03,1.4110e-08
2.0825e+03,1.4127e-08
2.0850e+03,1.4143e-08
2.0875e+03,1.4160e-08
2.0900e+03,1.4176e-08
2.0925e+03,1.4192e-08
2.0950e+03,1.4208e-08
2.0975e+03,1.4224e-08
2.1000e+03,1.4241e-08
2.1025e+03,1.4232e-08
2.1050e+03,1.4224e-08
2.1075e+03,1.4215e-08
2.1100e+03,1.4206e-08
2.1125e+03,1.4198e-08
2.1150e+03,1.4190e-08
2.1175e+03,1.4181e-08
2.1200e+03,1.4173e-08
2.1225e+03,1.4103e-08
2.1250e+03,1.4033e-08
2.1275e+03,1.3964e-08
2.1300e+03,1.3894e-08
2.1325e+03,1.3824e-08
2.1350e+03,1.3754e-08
2.1375e+03,1.3685e-08
2.1400e+03,1.3615e-08
2.1425e+03,1.3623e-08
2.1450e+03,1.3631e-08
2.1475e+03,1.3638e-08
2.1500e+03,1.3646e-08
2.1525e+03,1.3654e-08
2.1550e+03,1.3662e-08
2.1575e+03,1.3669e-08
2.1600e+03,1.3677e-08
2.1625e+03,1.3624e-08
2.1650e+03,1.3570e-08
2.1675e+03,1.3517e-08
2.1700e+03,1.3463e-08
2.1725e+03,1.3410e-08
2.1750e+03,1.3357e-08
2.1775e+03,1.3303e-08
2.1800e+03,1.3250e-08
2.1825e+03,1.3188e-08
2.1850e+03,1.3126e-08
2.1875e+03,1.3064e-08
2.1900e+03,1.3002e-08
2.1925e+03,1.2941e-08
2.1950e+03,1.2879e-08
2.1975e+03,1.2816e-08
2.2000e+03,1.2755e-08
2.2025e+03,1.2693e-08
2.2050e+03,1.2631e-08
2.2075e+03,1.2569e-08
2.2100e+03,1.2507e-08
2.2125e+03,1.2445e-08
2.2150e+03,1.2383e-08
2.2175e+03,1.2321e-08
2.2200e+03,1.2259e-08
2.2225e+03,1.2190e-08
2.2250e+03,1.2120e-08
2.2275e+03,1.2050e-08
2.2300e+03,1.1981e-08
2.2325e+03,1.1911e-08
2.2350e+03,1.1841e-08
2.2375e+03,1.1772e-08
2.2400e+03,1.1702e-08
2.2425e+03,1.1732e-08
2.2450e+03,1.1763e-08
2.2475e+03,1.1793e-08
2.2500e+03,1.1823e-08
2.2525e+03,1.1853e-08
2.2550e+03,1.1883e-08
2.2575e+03,1.1913e-08
2.2600e+03,1.1944e-08
2.2625e+03,1.1951e-08
2.2650e+03,1.1959e-08
2.2675e+03,1.1967e-08
2.2700e+03,1.1975e-08
2.2725e+03,1.1982e-08
2.2750e+03,1.1990e-08
2.2775e+03,1.1998e-08
2.2800e+03,1.2005e-08
2.2825e+03,1.1991e-08
2.2850e+03,1.1976e-08
2.2875e+03,1.1961e-08
2.2900e+03,1.1947e-08
2.2925e+03,1.1932e-08
2.2950e+03,1.1917e-08
2.2975e+03,1.1903e-08
2.3000e+03,1.1888e-08
2.3025e+03,1.1865e-08
2.3050e+03,1.1841e-08
2.3075e+03,1.1818e-08
2.3100e+03,1.1795e-08
2.3125e+03,1.1772e-08
2.3150e+03,1.1748e-08
2.3175e+03,1.1725e-08
2.3200e+03,1.1702e-08
2.3225e+03,1.1655e-08
2.3250e+03,1.1608e-08
2.3275e+03,1.1560e-08
2.3300e+03,1.1513e-08
2.3325e+03,1.1466e-08
2.3350e+03,1.1419e-08
2.3375e+03,1.1372e-08
2.3400e+03,1.1324e-08
2.3425e+03,1.1286e-08
2.3450e+03,1.1249e-08
2.3475e+03,1.1210e-08
2.3500e+03,1.1173e-08
2.3525e+03,1.1135e-08
2.3550e+03,1.1097e-08
2.3575e+03,1.1059e-08
2.3600e+03,1.1021e-08
2.3625e+03,1.1005e-08
2.3650e+03,1.0990e-08
2.3675e+03,1.0974e-08
2.3700e+03,1.0959e-08
2.3725e+03,1.0944e-08
2.3750e+03,1.0928e-08
2.3775e+03,1.0913e-08
2.3800e+03,1.0897e-08
2.3825e+03,1.0959e-08
2.3850e+03,1.1021e-08
