# wavelength, f_lambda
2.2900e+02,0.0000e+00
2.3400e+02,0.0000e+00
2.4300e+02,0.0000e+00
2.5200e+02,0.0000e+00
2.5600e+02,0.0000e+00
2.6000e+02,0.0000e+00
2.6600e+02,0.0000e+00
2.7500e+02,0.0000e+00
2.8300e+02,0.0000e+00
2.9300e+02,0.0000e+00
3.0100e+02,0.0000e+00
3.0900e+02,0.0000e+00
3.2500e+02,0.0000e+00
3.4200e+02,0.0000e+00
3.5100e+02,0.0000e+00
3.5600e+02,0.0000e+00
3.6500e+02,0.0000e+00
3.7500e+02,0.0000e+00
3.8400e+02,0.0000e+00
4.0000e+02,0.0000e+00
4.1500e+02,0.0000e+00
4.2500e+02,0.0000e+00
4.4500e+02,0.0000e+00
4.7200e+02,0.0000e+00
4.9400e+02,0.0000e+00
5.0600e+02,0.0000e+00
5.1600e+02,0.0000e+00
5.4000e+02,0.0000e+00
5.6400e+02,0.0000e+00
5.8700e+02,0.0000e+00
6.1200e+02,0.0000e+00
6.4000e+02,0.0000e+00
6.7100e+02,0.0000e+00
7.0500e+02,0.0000e+00
7.3600e+02,0.0000e+00
7.7000e+02,0.0000e+00
8.1000e+02,0.0000e+00
8.5000e+02,0.0000e+00
8.9000e+02,0.0000e+00
9.2000e+02,1.0299e-19
9.4000e+02,3.1149e-19
9.6200e+02,6.2457e-19
9.8700e+02,1.3260e-18
1.0120e+03,2.5906e-18
1.0370e+03,4.7069e-18
1.0620e+03,8.7492e-18
1.0870e+03,1.5567e-17
1.1120e+03,5.9271e-16
1.1200e+03,7.4181e-16
1.1400e+03,1.0336e-15
1.1600e+03,1.6060e-15
1.1800e+03,2.2251e-15
1.2000e+03,3.0194e-15
1.2200e+03,4.4564e-15
1.2400e+03,9.1793e-15
1.2600e+03,1.5705e-14
1.2800e+03,2.1217e-14
1.3000e+03,2.8417e-14
1.3200e+03,3.6784e-14
1.3400e+03,4.6518e-14
1.3600e+03,5.8873e-14
1.3800e+03,7.4987e-14
1.4000e+03,9.6391e-14
1.4200e+03,1.2117e-13
1.4400e+03,1.5168e-13
1.4600e+03,1.9219e-13
1.4800e+03,2.3667e-13
1.5000e+03,2.9819e-13
1.5200e+03,9.4808e-13
1.5400e+03,1.4933e-12
1.5600e+03,1.4913e-12
1.5800e+03,1.9626e-12
1.6000e+03,2.4709e-12
1.6200e+03,2.9037e-12
1.6400e+03,3.2288e-12
1.6600e+03,3.3896e-12
1.6800e+03,8.1228e-11
1.7000e+03,1.2117e-10
1.7200e+03,1.4745e-10
1.7400e+03,1.9492e-10
1.7600e+03,1.8636e-10
1.7800e+03,2.4674e-10
1.8000e+03,2.1091e-10
1.8200e+03,1.4814e-10
1.8400e+03,1.7229e-10
1.8600e+03,2.4632e-10
1.8800e+03,2.7667e-10
1.9000e+03,3.1008e-10
1.9200e+03,3.5538e-10
1.9400e+03,2.9070e-10
1.9600e+03,3.0471e-10
1.9800e+03,4.1976e-10
2.0000e+03,4.1440e-10
2.0025e+03,4.0733e-10
2.0050e+03,4.0025e-10
2.0075e+03,3.9318e-10
2.0100e+03,3.8611e-10
2.0125e+03,3.7904e-10
2.0150e+03,3.7196e-10
2.0175e+03,3.6489e-10
2.0200e+03,3.5783e-10
2.0225e+03,3.6204e-10
2.0250e+03,3.6624e-10
2.0275e+03,3.7043e-10
2.0300e+03,3.7466e-10
2.0325e+03,3.7885e-10
2.0350e+03,3.8305e-10
2.0375e+03,3.8728e-10
2.0400e+03,3.9147e-10
2.0425e+03,3.8728e-10
2.0450e+03,3.8312e-10
2.0475e+03,3.7896e-10
2.0500e+03,3.7477e-10
2.0525e+03,3.7062e-10
2.0550e+03,3.6642e-10
2.0575e+03,3.6226e-10
2.0600e+03,3.5809e-10
2.0625e+03,3.6657e-10
2.0650e+03,3.7506e-10
2.0675e+03,3.8356e-10
2.0700e+03,3.9205e-10
2.0725e+03,4.0055e-10
2.0750e+03,4.0904e-10
2.0775e+03,4.1753e-10
2.0800e+03,4.2603e-10
2.0825e+03,4.2701e-10
2.0850e+03,4.2800e-10
2.0875e+03,4.2898e-10
2.0900e+03,4.2997e-10
2.0925e+03,4.3095e-10
2.0950e+03,4.3193e-10
2.0975e+03,4.3292e-10
2.1000e+03,4.3390e-10
2.1025e+03,4.3678e-10
2.1050e+03,4.3970e-10
2.1075e+03,4.4262e-10
2.1100e+03,4.4553e-10
2.1125e+03,4.4841e-10
2.1150e+03,4.5133e-10
2.1175e+03,4.5425e-10
2.1200e+03,4.5716e-10
2.1225e+03,4.5979e-10
2.1250e+03,4.6245e-10
2.1275e+03,4.6507e-10
2.1300e+03,4.6773e-10
2.1325e+03,4.7040e-10
2.1350e+03,4.7302e-10
2.1375e+03,4.7568e-10
2.1400e+03,4.7831e-10
2.1425e+03,4.7893e-10
2.1450e+03,4.7955e-10
2.1475e+03,4.8017e-10
2.1500e+03,4.8082e-10
2.1525e+03,4.8144e-10
2.1550e+03,4.8203e-10
2.1575e+03,4.8265e-10
2.1600e+03,4.8330e-10
2.1625e+03,4.8822e-10
2.1650e+03,4.9314e-10
2.1675e+03,4.9810e-10
2.1700e+03,5.0302e-10
2.1725e+03,5.0795e-10
2.1750e+03,5.1290e-10
2.1775e+03,5.1783e-10
2.1800e+03,5.2275e-10
2.1825e+03,5.3354e-10
2.1850e+03,5.4433e-10
2.1875e+03,5.5508e-10
2.1900e+03,5.6588e-10
2.1925e+03,5.7667e-10
2.1950e+03,5.8746e-10
2.1975e+03,5.9821e-10
2.2000e+03,6.0900e-10
2.2025e+03,6.0703e-10
2.2050e+03,6.0510e-10
2.2075e+03,6.0313e-10
2.2100e+03,6.0117e-10
2.2125e+03,5.9920e-10
2.2150e+03,5.9723e-10
2.2175e+03,5.9530e-10
2.2200e+03,5.9333e-10
2.2225e+03,5.9362e-10
2.2250e+03,5.9391e-10
2.2275e+03,5.9420e-10
2.2300e+03,5.9449e-10
2.2325e+03,5.9479e-10
2.2350e+03,5.9508e-10
2.2375e+03,5.9537e-10
2.2400e+03,5.9570e-10
2.2425e+03,5.9927e-10
2.2450e+03,6.0288e-10
2.2475e+03,6.0645e-10
2.2500e+03,6.1006e-10
2.2525e+03,6.1363e-10
2.2550e+03,6.1724e-10
2.2575e+03,6.2085e-10
2.2600e+03,6.2442e-10
2.2625e+03,6.1367e-10
2.2650e+03,6.0291e-10
2.2675e+03,5.9220e-10
2.2700e+03,5.8144e-10
2.2725e+03,5.7069e-10
2.2750e+03,5.5993e-10
2.2775e+03,5.4918e-10
2.2800e+03,5.3842e-10
2.2825e+03,5.4692e-10
2.2850e+03,5.5538e-10
2.2875e+03,5.6383e-10
2.2900e+03,5.7229e-10
2.2925e+03,5.8075e-10
2.2950e+03,5.8921e-10
2.2975e+03,5.9767e-10
2.3000e+03,6.0612e-10
2.3025e+03,6.0419e-10
2.3050e+03,6.0230e-10
2.3075e+03,6.0036e-10
2.3100e+03,5.9843e-10
2.3125e+03,5.9650e-10
2.3150e+03,5.9457e-10
2.3175e+03,5.9263e-10
2.3200e+03,5.9070e-10
2.3225e+03,5.8122e-10
2.3250e+03,5.7178e-10
2.3275e+03,5.6230e-10
2.3300e+03,5.5282e-10
2.3325e+03,5.4335e-10
2.3350e+03,5.3387e-10
2.3375e+03,5.2439e-10
2.3400e+03,5.1491e-10
2.3425e+03,5.0441e-10
2.3450e+03,4.9395e-10
2.3475e+03,4.8345e-10
2.3500e+03,4.7295e-10
2.3525e+03,4.6249e-10
2.3550e+03,4.5199e-10
2.3575e+03,4.4149e-10
2.3600e+03,4.3102e-10
2.3625e+03,4.2840e-10
2.3650e+03,4.2577e-10
2.3675e+03,4.2319e-10
2.3700e+03,4.2056e-10
2.3725e+03,4.1794e-10
2.3750e+03,4.1535e-10
2.3775e+03,4.1272e-10
2.3800e+03,4.1010e-10
2.3825e+03,3.9672e-10
2.3850e+03,3.8330e-10
